,id,valid,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,size,pre_pt_position,post_pt_position,ctr_pt_position,pial_distances,cortex_layer,is_pre_tuned
5284,413928441,t,110278199304519326,864691136134718091,110278199304503136,864691135497743635,7348,[330980 138144  19137],[330934 138184  19124],[330926 138154  19130],"[1270.721912993094, 269.1894802209396, 765.4800000000001]",L2/3,nan
5292,401229506,t,108590243065750170,864691136296707611,108590243065748811,864691135497743635,14152,[318890 144904  21073],[318876 144800  21072],[318876 144897  21069],"[1220.1892461094806, 291.91173313806365, 842.9200000000003]",L4,nan
5315,435582673,t,111476529539708865,864691135104216909,111476529539718685,864691135497743635,2212,[339670 153784  19025],[339590 153754  19024],[339646 153746  19023],"[1299.8971774324696, 334.5409541514677, 761.0000000000001]",L4,nan
5318,430209581,t,111754362787264650,864691135134957849,111754362787263074,864691135497743635,1380,[341794 126342  22486],[341882 126346  22483],[341808 126308  22482],"[1317.927759157382, 225.93112972171704, 899.4400000000003]",L2/3,nan
5347,412451885,t,110276343945605794,864691135134763545,110276343945608211,864691135497743635,17312,[331000 124248  19528],[331018 124282  19528],[331044 124251  19530],"[1275.6460733738272, 213.8239665816278, 781.1200000000001]",L2/3,nan
5353,437748072,t,112038105439105684,864691135994623146,112038105439096369,864691135497743635,20352,[344072 143368  21554],[344040 143306  21542],[344038 143326  21550],"[1321.0694305423074, 294.57013656847397, 862.1600000000002]",L4,nan
5364,399306259,t,108868007324883288,864691136543448226,108797638580727873,864691135497743635,4436,[320558 116998  22054],[320446 117118  22060],[320498 117054  22055],"[1236.5645297636133, 181.2939992738829, 882.1600000000002]",L2/3,nan
5376,434727937,t,111616923296780395,864691135657958530,111616923296792447,864691135497743635,2892,[340934 151092  18278],[340946 151180  18289],[340926 151140  18284],"[1305.8724308639282, 324.25458907774805, 731.1200000000001]",L4,nan
5377,404263504,t,109363680575062941,864691135323164572,109363680575058881,864691135497743635,4416,[324508 140332  19509],[324484 140272  19507],[324529 140315  19507],"[1244.1696375883673, 275.651888350387, 780.3600000000001]",L2/3,nan
5378,420851674,t,110560499183264005,864691134947592444,110560499183250280,864691135497743635,4668,[332876 144192  21069],[332886 144256  21059],[332854 144228  21062],"[1276.1685818548706, 293.9504115101733, 842.7600000000002]",L4,nan
5452,404063227,t,109294617367213564,864691136099824757,109294617367202135,864691135497743635,6832,[323964 149834  18930],[323912 149904  18924],[323883 149844  18920],"[1238.6893024549668, 313.3256055392393, 757.2000000000002]",L4,nan
5498,405978494,t,109294686153266373,864691135501818717,109294686153238036,864691135497743635,996,[323910 150610  18951],[323942 150610  18947],[323956 150648  18953],"[1238.2035929746903, 316.39896824168255, 758.0400000000001]",L4,nan
5580,419478417,t,110560155384715071,864691136989960597,110489786640547293,864691135497743635,1136,[332858 141600  19684],[332768 141618  19688],[332810 141624  19687],"[1277.0004865774156, 283.6155896668803, 787.3600000000002]",L4,nan
5584,372146357,t,106759762028562911,864691135118130909,106759762028577039,864691135497743635,3952,[305588 138054  18666],[305664 138056  18680],[305626 138034  18673],"[1169.5717859647007, 259.97861565023237, 746.6400000000001]",L2/3,nan
5589,391570714,t,108169542026893925,864691136143407924,108169542026890423,864691135497743635,3228,[315436 156012  18322],[315534 156046  18316],[315468 156024  18315],"[1202.553316198881, 334.9705122218743, 732.8800000000001]",L4,nan
5604,439631314,t,112038449036692283,864691136100129653,112038449036694280,864691135497743635,19456,[343838 145978  21755],[343908 145966  21759],[343878 145970  21752],"[1319.2270863506083, 304.88883144133996, 870.2000000000003]",L4,nan
5625,409753635,t,109923744243570120,864691135508999433,109923744243565154,864691135497743635,2860,[328428 118668  19177],[328456 118698  19176],[328384 118676  19175],"[1267.342538497987, 190.69224263883203, 767.0800000000002]",L2/3,nan
5627,390471795,t,108026674368926806,864691135725766463,108026674368934059,864691135497743635,29524,[314738 140136  19338],[314868 140160  19345],[314804 140136  19342],"[1205.306678889256, 271.4648252805047, 773.5200000000001]",L2/3,nan
5690,420939010,t,110490473835336333,864691135292183478,110490473835335222,864691135497743635,1272,[332574 146994  19726],[332538 147070  19725],[332556 147048  19727],"[1273.9883370948598, 305.01047754914634, 789.0400000000003]",L4,nan
5694,373872176,t,106902424064927521,864691135748563753,106902424064944075,864691135497743635,6500,[306570 152528  21741],[306542 152434  21751],[306520 152486  21748],"[1168.4388698566866, 317.99665164846493, 869.6400000000002]",L4,nan
5715,401120212,t,109083030366543721,864691135685311380,109083030366552133,864691135497743635,296,[322530 146302  20759],[322440 146270  20764],[322494 146262  20761],"[1234.2064660002513, 298.7514415041984, 830.3600000000002]",L4,nan
5779,411869053,t,110065306365889543,864691135876305235,110065306365874644,864691135497743635,3688,[329616 124882  19410],[329728 124892  19398],[329668 124811  19404],"[1269.910112561583, 215.86782214413728, 776.4000000000001]",L2/3,nan
5843,412481084,t,109716073917767531,864691135322958236,109716073917778163,864691135497743635,1752,[327106 144500  18669],[327086 144490  18672],[327082 144466  18670],"[1253.069032347848, 293.16616883560624, 746.7600000000001]",L4,nan
5859,401096083,t,108871031049054446,864691135718228372,108871031049059284,864691135497743635,2412,[321050 139682  22625],[321010 139720  22629],[321064 139694  22628],"[1230.6168774555063, 271.85624390166294, 905.0000000000002]",L2/3,nan
5865,372601075,t,106408674221917877,864691135510496464,106408674221904619,864691135497743635,7224,[302846 143860  18646],[302824 143916  18635],[302804 143872  18638],"[1156.621417546459, 282.15831713225873, 745.8400000000001]",L2/3,nan
5877,398941856,t,108869862079658319,864691135865544837,108869793360196693,864691135497743635,2236,[320614 130850  16918],[320602 130714  16912],[320576 130792  16918],"[1231.9585519818236, 236.51067799212592, 676.7200000000001]",L2/3,nan
5901,438498247,t,112104969087289273,864691135491226207,112104969087293869,864691135497743635,2072,[344438 117038  18444],[344402 117114  18450],[344452 117078  18445],"[1331.7071024064971, 189.77850697283395, 737.7600000000001]",L2/3,nan
6004,168727709,t,89597760646817343,864691135517587338,89597760646821145,864691135497743635,468,[180720 197466  24383],[180648 197376  24378],[180712 197406  24385],"[651.288039766925, 453.19044012068116, 975.3200000000003]",L5,nan
6009,425100449,t,111054729458841667,864691135998685130,111054729458830751,864691135497743635,9584,[336708 156670  19739],[336746 156694  19732],[336684 156636  19738],"[1287.0881367551995, 345.00840450616454, 789.5600000000003]",L4,nan
6032,410222709,t,110208723980841653,864691135269809573,110208723980830449,864691135497743635,7232,[330496 144652  19823],[330540 144646  19817],[330542 144680  19815],"[1266.5244417623815, 294.9536870837043, 792.9200000000003]",L4,nan
6036,426139710,t,111122967966431998,864691135671924676,111123036685917755,864691135497743635,1500,[337016 140978  20327],[337002 141000  20320],[337072 140999  20322],"[1293.7860402840336, 282.58663157140705, 813.0800000000003]",L2/3,nan
6041,426058076,t,111053149179443934,864691136134447755,111053080459941775,864691135497743635,12288,[336850 144588  21847],[336864 144506  21850],[336842 144570  21846],"[1291.8660380792246, 296.91381159866734, 873.8800000000002]",L4,nan
6090,442210746,t,112035906483005028,864691135538168434,112035906482998922,864691135497743635,1728,[343998 126850  22112],[344054 126748  22117],[344044 126790  22112],"[1326.5331111464955, 228.72376237630291, 884.4800000000002]",L2/3,nan
6131,416531762,t,110558574501173149,864691135761634358,110558574501174225,864691135497743635,5556,[333266 129934  17099],[333196 129906  17099],[333216 129908  17097],"[1282.6933119042778, 237.27139844729118, 683.9600000000002]",L2/3,nan
6263,403911730,t,109638626866332146,864691136031701435,109708926891032290,864691135497743635,552,[326548  91346  17329],[326700  91206  17333],[326623  91276  17329],"[1269.3762311817432, 81.16470528831897, 693.1600000000001]",L1,nan
6283,407020870,t,109292486928887172,864691136091166644,109292486928884141,864691135497743635,15852,[323714 134242  17600],[323690 134238  17603],[323714 134290  17599],"[1243.128837120561, 251.10777886590554, 704.0000000000001]",L2/3,nan
6304,392271453,t,108380716979105471,864691136370816136,108380716979047041,864691135497743635,8492,[317356 156752  18432],[317386 156714  18430],[317368 156714  18430],"[1209.9461104816926, 338.58860463252796, 737.2800000000001]",L4,nan
6319,380562820,t,106971555455718762,864691135987316227,106971555455712889,864691135497743635,368,[306798 143084  18534],[306842 143098  18534],[306806 143082  18540],"[1172.6397947593819, 280.443886770737, 741.3600000000001]",L2/3,nan
6329,407220613,t,109223630415737086,864691135474652480,109223630415736097,864691135497743635,4392,[323570 145436  20562],[323498 145376  20562],[323496 145432  20560],"[1238.6525434371908, 295.66319095983897, 822.4800000000002]",L4,nan
6336,432542514,t,111475361510237913,864691135588628210,111475361510227749,864691135497743635,17240,[339554 144930  20845],[339660 145038  20843],[339614 144986  20840],"[1302.521650877706, 299.21928245921555, 833.8000000000003]",L4,nan
6356,427613707,t,111334899101021966,864691135213059384,111334899101031976,864691135497743635,1036,[338578 146720  22294],[338612 146718  22305],[338623 146679  22298],"[1298.0084716582828, 306.01178047786556, 891.7600000000002]",L4,nan
6369,391516196,t,108588937127606235,864691135113227673,108588937127596041,864691135497743635,716,[318498 135006  19308],[318536 134940  19306],[318536 134982  19308],"[1222.0778829897379, 252.33373244658688, 772.3200000000002]",L2/3,nan
6429,413411575,t,109854680900924465,864691135575106590,109854680900928052,864691135497743635,17000,[328186 128316  17041],[328162 128334  17042],[328155 128316  17045],"[1263.0147076061166, 229.05302166860906, 681.6400000000001]",L2/3,nan
6490,410878995,t,109922232348066460,864691135462686877,109922232348062914,864691135497743635,20868,[328674 107270  18756],[328662 107384  18751],[328602 107324  18750],"[1272.2963987042604, 145.3594952142969, 750.2400000000001]",L2/3,nan
6502,432439251,t,111966843073544900,864691135341021637,111966843073558700,864691135497743635,1204,[343108 136484  19760],[343182 136486  19767],[343106 136490  19760],"[1319.6280243187653, 266.80284681778477, 790.4000000000002]",L2/3,nan
6614,410000150,t,109925599669369062,864691135684534164,109925599669366995,864691135497743635,5128,[328320 132566  19128],[328406 132592  19127],[328398 132632  19125],"[1262.0670203375835, 246.03504701428145, 765.1200000000001]",L2/3,nan
6635,379865071,t,107325391974548814,864691135731965076,107325323255095512,864691135497743635,712,[309308 157914  18215],[309354 157876  18223],[309352 157916  18219],"[1177.471510868432, 340.4131999187258, 728.6000000000001]",L4,nan
6640,416144346,t,110342932984345442,864691135517563634,110342932984336524,864691135497743635,4980,[331666  96030  18496],[331768  96022  18485],[331714  95976  18491],"[1288.1373790449572, 101.613661517296, 739.8400000000001]",L2/3,nan
6663,424564323,t,110834758279656021,864691136031655611,110834758279663479,864691135497743635,3620,[335348  90662  18774],[335388  90612  18783],[335358  90665  18777],"[1304.68074266673, 81.50699873905751, 750.9600000000002]",L1,nan
6676,433804339,t,111754294134539314,864691135888821641,111754294134533794,864691135497743635,5136,[341660 125880  22684],[341718 125948  22680],[341694 125918  22685],"[1317.5548626118025, 224.0434464415308, 907.3600000000002]",L2/3,nan
6685,408148839,t,109643849546567459,864691136554341538,109643849546560695,864691135497743635,2616,[326440 130706  17285],[326438 130670  17280],[326434 130674  17281],"[1255.2240749339762, 237.9679472750165, 691.4000000000001]",L2/3,nan
6692,430380345,t,111472956529572337,864691135615801449,111472956529583016,864691135497743635,3288,[339718 126920  22090],[339696 126912  22100],[339718 126952  22097],"[1309.4538543071953, 227.51059057592863, 883.6000000000003]",L2/3,nan
6745,411869533,t,110135606390542077,864691135847929182,110135675110033768,864691135497743635,2380,[330076 124610  19369],[330144 124618  19375],[330096 124630  19375],"[1271.8379362541814, 214.94432887926925, 774.7600000000001]",L2/3,nan
6776,419437580,t,110701305055966264,864691135568072428,110701305055978745,864691135497743635,3456,[334202 144802  18887],[334316 144710  18888],[334280 144742  18884],"[1281.2397385212448, 296.84340063305075, 755.4800000000001]",L4,nan
6806,427706562,t,111124273972075899,864691135508714761,111124273972072362,864691135497743635,5584,[337114 150626  22943],[337078 150662  22940],[337086 150646  22940],"[1290.8130341815681, 321.0659424113208, 917.7200000000003]",L4,nan
6813,402783641,t,109216483322016069,864691135502105013,109216483322006023,864691135497743635,668,[323228  91980  18795],[323154  91940  18784],[323176  91926  18788],"[1255.9257386274767, 82.53362677899074, 751.8000000000002]",L1,nan
6815,397489082,t,108942842365328779,864691135544614952,108942842365335911,864691135497743635,188,[321526 150400  18492],[321568 150444  18500],[321540 150446  18495],"[1228.7770911575954, 314.7310475324438, 739.6800000000002]",L4,nan
6874,445350596,t,112810443302674829,864691135348483799,112810443302675720,864691135497743635,4932,[349438 130636  19059],[349380 130698  19061],[349440 130678  19062],"[1346.8904212088014, 245.7066438463934, 762.3600000000001]",L2/3,nan
6908,362716657,t,106338099386731729,864691135407513545,106338099386725354,864691135497743635,11388,[302422 142362  19441],[302334 142352  19434],[302416 142358  19437],"[1155.4541085490391, 276.04130236159295, 777.6400000000001]",L2/3,nan
6932,420939137,t,110490542554812527,864691136296705563,110490542554809137,864691135497743635,1536,[332666 147166  19718],[332672 147234  19713],[332682 147208  19716],"[1274.2949735927473, 305.72793281476476, 788.7200000000003]",L4,nan
6961,439176149,t,112318549355668972,864691135210170048,112318549355687482,864691135497743635,3880,[345956 135736  19914],[345854 135620  19929],[345930 135660  19922],"[1331.2374443017272, 264.8151105024755, 796.5600000000003]",L2/3,nan
