,id,valid,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,size,pre_pt_position,post_pt_position,ctr_pt_position,pial_distances,cortex_layer,is_pre_tuned
153407,67511406,t,81928392232256119,864691135462237341,81928392232260653,864691136534887842,7332,[124650 203552  24908],[124534 203494  24910],[124666 203494  24908],"[425.73977347745915, 457.8945138675819, 996.3200000000003]",L5,nan
153453,149007175,t,88331948086778378,864691135593510187,88331948086789918,864691136534887842,6268,[171252 203832  26042],[171266 203854  26048],[171272 203834  26044],"[611.3408203274678, 475.2567796235501, 1041.6800000000003]",L5,nan
153490,370007269,t,106340986141046683,864691136266441460,106411354885252276,864691136534887842,2508,[302612 163974  23047],[302718 163888  23052],[302670 163928  23051],"[1148.6767768705395, 362.22657998671644, 921.8800000000002]",L4,nan
153559,240080569,t,95513820331702545,864691136577857044,95513820331692467,864691136534887842,664,[223748 235572  23676],[223732 235634  23666],[223736 235574  23671],"[809.4604747123224, 620.0349699784024, 947.0400000000003]",L6,nan
153583,107350042,t,85013622195417289,864691135213038648,85013622195410807,864691136534887842,460,[147222 121824  27540],[147290 121740  27531],[147256 121826  27537],"[544.176458551889, 140.09563042621366, 1101.6000000000004]",L2/3,nan
153608,172913096,t,90373672459763407,864691136118772760,90373672459763518,864691136534887842,400,[186106 211402  25727],[186094 211476  25728],[186076 211436  25729],"[667.8916486188879, 510.6000006928631, 1029.0800000000002]",L5,nan
153682,65229026,t,81991476980348639,864691136008553646,81991476980357368,864691136534887842,1012,[125098 149578  26953],[125126 149516  26957],[125136 149546  26958],"[446.34153061268796, 242.97624641937023, 1078.1200000000003]",L2/3,nan
153708,142158883,t,87486904681205331,864691136237449276,87486904681191898,864691136534887842,5780,[165332 199058  25879],[165314 199110  25873],[165330 199134  25872],"[589.4152559401646, 454.16959768052556, 1035.1600000000003]",L5,nan
153714,73437943,t,82485844493087492,864691134939973219,82415475748903035,864691136534887842,1580,[128608 162634  23636],[128536 162568  23636],[128592 162578  23634],"[455.77648266464234, 296.2251849606905, 945.4400000000003]",L4,nan
153740,248972284,t,96637658990027880,864691136031787451,96567290245831648,864691136534887842,2800,[231462 220164  26483],[231428 220206  26472],[231460 220168  26477],"[845.570641053665, 561.3267759438337, 1059.3200000000002]",L5,tuned
153757,105270846,t,84874190242532940,864691135478428614,84874190242527477,864691136534887842,180,[146226 131768  26153],[146270 131762  26150],[146246 131786  26152],"[536.7409120511608, 179.37304225840427, 1046.1200000000003]",L2/3,nan
153810,60186714,t,81223536626151371,864691136008552366,81293905303780211,864691136534887842,2084,[119836 195176  25091],[119854 195218  25087],[119881 195237  25087],"[409.47711437602203, 422.8397357203671, 1003.6400000000002]",L5,nan
153823,170451930,t,89747088337975185,864691135837524627,89747088337976906,864691136534887842,2484,[181714 261694  26277],[181636 261756  26281],[181670 261726  26279],"[632.8575537057513, 709.4713436299924, 1051.0800000000002]",L6,nan
153869,83248780,t,83051405920801955,864691135926301396,83051405920810635,864691136534887842,1208,[133012 182392  24638],[132966 182290  24646],[132956 182316  24639],"[466.43735580539357, 376.49177990452023, 985.5200000000002]",L5,nan
153945,246931120,t,96073471146154551,864691135103972429,96073471146157648,864691136534887842,2092,[227632 211004  18981],[227652 210932  18984],[227626 210934  18981],"[833.5023246931736, 523.4909762268579, 759.2400000000001]",L5,nan
153983,196834010,t,92207313855223973,864691135684427959,92207313855226840,864691136534887842,2492,[199420 241674  22994],[199418 241580  23000],[199406 241614  22998],"[710.3914788826335, 635.8687905311655, 919.7600000000002]",L6,nan
154122,239330898,t,95579860151739128,864691135858691432,95579860151756889,864691136534887842,3660,[223826 203182  27035],[223838 203074  27044],[223876 203112  27039],"[821.0631854885135, 490.99517748537306, 1081.4000000000003]",L5,nan
154128,168418680,t,89737536398159973,864691135939631014,89737536398138931,864691136534887842,1192,[181390 190214  27061],[181416 190222  27050],[181360 190161  27054],"[656.4860553434348, 424.52640170899946, 1082.4400000000003]",L5,nan
154162,112496042,t,85515342624941280,864691135617716879,85515342624938289,864691136534887842,1508,[150746 189722  23594],[150772 189778  23584],[150788 189760  23590],"[534.5480165318684, 411.8826882201181, 943.7600000000002]",L5,nan
154164,83768900,t,82777695775193952,864691136951646943,82777695775204514,864691136534887842,3480,[130790 239942  21061],[130894 239856  21071],[130862 239914  21068],"[437.5199253482433, 605.0411591636988, 842.4400000000003]",L6,nan
154187,43678904,t,79874229633584782,864691135865602437,79944598377771487,864691136534887842,3940,[110108 103374  24836],[110148 103430  24836],[110140 103374  24837],"[402.717472266758, 53.63766876169655, 993.4400000000003]",L1,nan
154238,131070194,t,86859152395615487,864691135593515051,86859152395624880,864691136534887842,408,[160388 240814  27123],[160426 240762  27134],[160430 240790  27129],"[555.1574088140175, 618.8344289660236, 1084.9200000000003]",L6,nan
154299,88795498,t,83821201767933733,864691135207750777,83821133048457276,864691136534887842,3288,[138466 150238  26982],[138478 150194  26985],[138446 150218  26982],"[499.379962348196, 250.2665922985351, 1079.2800000000002]",L2/3,nan
154318,156606058,t,88831538816824024,864691136816740718,88831538816826238,864691136534887842,9624,[174776 255730  26969],[174870 255754  26977],[174854 255802  26972],"[607.2903458432972, 683.2873767395826, 1078.7600000000002]",L6,nan
154399,190819352,t,91576469528173869,864691136390724223,91576469528176258,864691136534887842,3232,[195080 259916  26283],[194966 259930  26289],[195014 259898  26289],"[686.7379586869497, 707.0461015674247, 1051.3200000000002]",L6,nan
154453,352769149,t,104791086190520432,864691135658036803,104791086190532224,864691136534887842,176,[291186 150526  16557],[291338 150408  16570],[291264 150496  16566],"[1107.8349761028362, 304.65590872042634, 662.2800000000001]",L4,nan
154566,107101116,t,84608795623412073,864691135334482153,84608795623412123,864691136534887842,592,[144306 251472  26183],[144352 251500  26185],[144332 251470  26183],"[487.35857265035344, 655.6976467155996, 1047.3200000000002]",L6,nan
154568,98984470,t,84042134617339972,864691135753973709,84042134617345141,864691136534887842,23932,[139896 223538  25009],[139874 223612  25015],[139844 223650  25011],"[479.52413224766735, 542.8494086275515, 1000.3600000000002]",L5,nan
154589,93492579,t,84376317834961277,864691136031742395,84376317834963759,864691136534887842,16572,[142592  91860  27765],[142564  91914  27766],[142655  91881  27770],"[536.1730714459933, 19.081594336042762, 1110.6000000000004]",L1,nan
154660,115080037,t,85512388157686851,864691135569330566,85512388157697249,864691136534887842,956,[150970 167770  27611],[150966 167818  27622],[150959 167802  27620],"[543.0935784405449, 324.4869157155799, 1104.4400000000003]",L4,nan
154690,47722817,t,80308124476907316,864691135396775969,80308124476908435,864691136534887842,7168,[112776 190394  25377],[112912 190426  25380],[112846 190388  25379],"[383.0116911491883, 401.3232453600744, 1015.0800000000003]",L5,nan
154719,166919745,t,90020248392100585,864691136824809582,90020248392114187,864691136534887842,4228,[183412 199706  27145],[183416 199776  27158],[183432 199700  27151],"[661.2341488209577, 463.0548376534901, 1085.8000000000002]",L5,nan
154777,133185952,t,86919625400989984,864691135570693869,86919625467506273,864691136534887842,2060,[160988 166740  26111],[160904 166790  26115],[160936 166764  26114],"[583.3721740425977, 323.8750984828261, 1044.4400000000003]",L4,nan
154792,90496800,t,83544812099323170,864691136370787720,83615180843501610,864691136534887842,3920,[136666 188264  27211],[136792 188268  27208],[136734 188278  27211],"[478.9506234270456, 401.1642693092989, 1088.4400000000003]",L5,nan
154874,500978930,t,118666168226776129,864691135997011107,118666168226771144,864691136534887842,5900,[392018 243334  25804],[392018 243334  25801],[391990 243266  25806],"[1477.2731906030854, 709.6276102933485, 1032.1600000000003]",L6,nan
154890,270825727,t,98469650983161918,864691135775778989,98469650983172882,864691136534887842,5236,[245128 237834  22091],[245084 237922  22101],[245088 237868  22096],"[893.8664601327475, 636.5020987265161, 883.6400000000002]",L6,nan
154897,112479378,t,85451365060722570,864691137019548270,85451365060711145,864691136534887842,784,[150272 237362  25814],[150294 237434  25805],[150272 237398  25811],"[516.0508330462926, 601.5523026002315, 1032.5600000000002]",L6,nan
155040,28106521,t,78544713044620434,864691135952232739,78544713044615488,864691136534887842,12952,[100090 159382  18040],[100056 159290  18026],[100070 159328  18033],"[343.2722829655823, 273.32465444120237, 721.6000000000001]",L2/3,nan
155047,422379869,t,110644612158272173,864691135991505345,110644612158267663,864691136534887842,9580,[333362 246686  23583],[333446 246540  23581],[333420 246620  23583],"[1242.373421559247, 702.5357598189363, 943.3200000000003]",L6,nan
155060,60531694,t,81090838578667660,864691135292009654,81090838578661376,864691136534887842,2384,[118776 254704  19806],[118812 254702  19801],[118738 254662  19803],"[384.5004206389826, 659.6761073231388, 792.2400000000002]",L6,nan
155066,155286078,t,88401904044472871,864691134964426271,88331535300248081,864691136534887842,4972,[171586 200452  22522],[171530 200406  22509],[171516 200396  22512],"[613.8500820860669, 461.9046673776605, 900.8800000000002]",L5,nan
155157,117184794,t,85663914267870298,864691135012540662,85663914267862421,864691136534887842,236,[151712 248382  24617],[151754 248518  24616],[151706 248460  24612],"[517.9470893669844, 645.9665819703422, 984.6800000000003]",L6,nan
155247,346129272,t,104436838160210153,864691135657790850,104436906879657765,864691136534887842,240,[288640 132720  23052],[288694 132824  23049],[288698 132750  23047],"[1103.8973099189288, 232.8153434593976, 922.0800000000003]",L2/3,nan
155252,133924364,t,87062080742024655,864691135334750697,87062080741996740,864691136534887842,5160,[162088 179796  25079],[162188 179880  25071],[162124 179832  25076],"[583.2038092049477, 376.2838556640591, 1003.1600000000003]",L5,nan
155322,395474542,t,108319282772903258,864691136378788565,108319282772893331,864691136534887842,1500,[316494 223416  25623],[316472 223292  25616],[316486 223344  25622],"[1183.2706294245527, 603.9293850458865, 1024.9200000000003]",L6,nan
155329,286434975,t,99237660392267621,864691135345270687,99237660392258828,864691136534887842,1736,[250680 192720  26368],[250616 192818  26359],[250670 192752  26364],"[931.7177287012405, 458.66834302261213, 1054.7200000000003]",L5,nan
155394,239549055,t,95652015065491015,864691136005045706,95652015065495653,864691136534887842,3636,[224354 216434  22914],[224418 216504  22921],[224420 216502  22920],"[818.5471970793154, 543.9855389705033, 916.5600000000003]",L5,nan
155398,169179424,t,89881641006488225,864691135293047308,89881641006486175,864691136534887842,940,[182434 215552  25880],[182494 215598  25881],[182454 215610  25879],"[651.8127555637052, 525.8566891317083, 1035.2000000000003]",L5,nan
155419,116313081,t,85651064061222388,864691136388556304,85651064061217819,864691136534887842,5324,[152060 152588  27151],[152086 152712  27142],[152050 152642  27147],"[552.7297812698047, 264.37000312824415, 1086.0400000000002]",L2/3,nan
155421,254759659,t,97335092154120683,864691136237620540,97335092154115254,864691136534887842,160,[236816 173370  20330],[236834 173476  20330],[236784 173414  20323],"[883.2186100125334, 376.7295645204969, 813.2000000000003]",L5,nan
155435,132543679,t,86851387094622532,864691135925565710,86851387094625057,864691136534887842,10248,[160504 182956  26988],[160396 182932  26991],[160462 182954  26990],"[575.7902710095079, 388.32353786188963, 1079.5200000000002]",L5,nan
155464,121707965,t,85733527031041222,864691135644661743,85733527031036273,864691136534887842,1552,[152566 242452  24395],[152548 242514  24391],[152543 242523  24393],"[523.4174246736402, 622.6345677488321, 975.8000000000003]",L6,nan
155489,291762989,t,99668256230743906,864691136867443310,99738624974944840,864691136534887842,232,[253950 255306  23289],[253988 255228  23295],[254026 255234  23293],"[922.9290380898608, 709.1997056368315, 931.5600000000003]",L6,nan
155515,49301642,t,80459512611524318,864691135693030847,80459512611521157,864691136534887842,2008,[114012 269556  18665],[114054 269526  18663],[113988 269533  18664],"[360.3391861069934, 717.1972021135739, 746.6000000000001]",unidentified,nan
155537,488478587,t,116761814020185664,864691135988934307,116761814020183104,864691136534887842,784,[378208 210296  25102],[378184 210246  25100],[378182 210224  25103],"[1433.7612011960857, 573.1640053217476, 1004.0800000000003]",L5,nan
155558,192130583,t,92198998731254404,864691135395142642,92198930011757577,864691136534887842,1964,[199528 179452  22321],[199466 179384  22327],[199532 179406  22323],"[732.5138534931883, 387.9655357933742, 892.8400000000003]",L5,nan
155596,306978809,t,101273267859399884,864691136907208046,101273199139905596,864691136534887842,3444,[265488 154878  19463],[265534 154788  19461],[265520 154816  19460],"[1003.9169235268383, 313.03875291629015, 778.5200000000001]",L4,nan
155630,131745827,t,86918869620720503,864691136332666775,86918869620739740,864691136534887842,2220,[161114 161194  26927],[161172 161140  26940],[161138 161184  26936],"[585.80771916755, 301.81944179470366, 1077.0800000000002]",L4,nan
155644,292808830,t,99729691577156436,864691135847930974,99729691577166025,864691136534887842,5716,[254368 189090  24270],[254414 189070  24280],[254338 189088  24279],"[947.6790942721859, 445.48931752333345, 970.8000000000003]",L5,nan
155714,333581287,t,103103679909011258,864691135560493025,103103679909011362,864691136534887842,452,[278644 161084  20113],[278650 161178  20112],[278642 161128  20110],"[1054.1771191612506, 342.35477390807245, 804.5200000000002]",L4,nan
