id,pt_root_id,pt_position_x,pt_position_y,pt_position_z,session,scan_idx,unit_id
192925,864691135208813689,145648,154448,22009,5,7,4923
192935,864691135355413199,146560,154000,22149,6,2,4702
156208,864691137197822273,120448,149856,15492,6,4,4520
154451,864691135575864606,116848,141712,16298,8,5,5362
154378,864691135938384693,121568,130256,15676,9,4,7730
156452,864691135273110033,119056,150016,16003,6,4,4647
154328,864691136723562237,116720,129520,15661,9,4,5031
154454,864691134885735674,118128,127712,15991,9,4,2236
154463,864691136175781382,120816,134448,16358,7,3,2151
154506,864691136057019096,128752,136416,16363,8,5,2172
154506,864691136057019096,128752,136416,16363,7,4,5919
396167,864691136578547732,240448,173200,17892,6,4,7405
159176,864691135697397013,116320,169088,19491,9,3,8216
154495,864691135387543681,126560,128192,15936,9,4,2542
159138,864691135762624310,129888,173104,18709,8,5,8597
154461,864691136595448738,120224,140000,16342,8,5,5320
154461,864691136595448738,120224,140000,16342,8,5,2518
159183,864691135610394887,118592,162096,19153,9,3,2226
154465,864691136032591291,120896,136208,16083,7,3,2520
153331,864691135700362018,122800,125408,20995,9,4,2114
153364,864691135408089033,129264,114064,20907,6,4,1737
364161,864691136210039228,219712,144304,26459,6,2,4935
154666,864691136195116876,122992,139216,17462,7,3,2632
154778,864691136144514356,126656,137056,18007,9,6,2319
154582,864691135472936754,123664,132816,16860,7,5,2013
154722,864691135800466786,117408,130672,18014,9,4,5127
154671,864691135491040871,124944,127392,17898,9,4,2065
154579,864691137019987566,123376,132896,17079,9,4,7731
154772,864691135741085803,125200,132144,18082,9,4,7736
154545,864691135661221360,116128,129136,17074,9,4,5128
154545,864691135661221360,116128,129136,17074,9,4,2566
154644,864691135279124897,120272,131296,17703,9,4,7918
154644,864691135279124897,120272,131296,17703,9,4,5045
154628,864691136745100772,116544,133424,17397,9,4,7767
154583,864691135270576037,124080,138704,16905,7,3,2539
154672,864691135975502703,124976,128144,17544,9,4,2066
154662,864691136195166440,122368,131808,17528,9,4,7737
154632,864691136312596029,117168,130128,17342,9,4,4947
154632,864691136312596029,117168,130128,17342,9,4,2101
154704,864691135571379437,130240,130016,17395,9,4,7772
154704,864691135571379437,130240,130016,17395,9,4,4975
154691,864691135616421225,127280,141232,17284,8,5,2174
154797,864691135658416002,129088,142288,18451,8,5,5108
154663,864691135509476617,122400,141664,17467,8,5,5141
154756,864691135581617517,121344,128736,18037,9,4,2493
154681,864691135571723245,126384,139776,17718,7,4,5664
154760,864691136989989525,121472,143328,18562,8,5,5403
154760,864691136989989525,121472,143328,18562,8,5,2199
154590,864691135491044967,125872,130816,17149,9,4,7732
154770,864691136288741271,124864,129520,18646,9,4,2671
154635,864691136912639729,117808,130272,17524,9,4,4927
154764,864691135104956493,122832,127424,18125,9,4,2185
154680,864691135687848928,126352,133920,17945,9,4,7735
154596,864691135195175978,127840,137648,16673,7,4,6017
154596,864691135195175978,127840,137648,16673,8,5,2173
154643,864691136297668379,119328,143072,17419,8,5,5476
154795,864691135726328383,128800,130512,18352,9,4,7740
154592,864691135762028342,126768,137424,17144,7,4,5739
154592,864691135762028342,126768,137424,17144,7,3,2435
154799,864691135182123010,129200,139728,18564,8,5,2179
154799,864691135182123010,129200,139728,18564,9,6,5205
154610,864691136602132945,130560,131552,17010,9,4,7703
154575,864691135584185720,122400,127872,17173,9,4,2063
154768,864691136451703551,124560,139632,18211,8,5,2627
154768,864691136451703551,124560,139632,18211,9,6,5409
154576,864691135655103682,122736,140816,16581,8,5,5201
154566,864691136602752465,120768,136480,16846,7,3,2688
154604,864691135568756972,128736,135536,16955,7,3,2390
154565,864691136329774570,120288,139056,16937,7,4,5751
154774,864691135884849264,125648,136016,18155,9,6,2293
154668,864691136952055519,123072,137728,17897,7,4,5704
154572,864691136024791609,121760,132352,16503,9,4,8125
154855,864691135545393192,120672,141328,18841,7,4,5622
154855,864691135545393192,120672,141328,18841,8,5,5308
154855,864691135545393192,120672,141328,18841,9,6,4875
154855,864691135545393192,120672,141328,18841,8,5,2316
423351,864691135294164748,259872,132960,16800,6,7,4211
153595,864691135654685378,125040,124064,22758,9,4,4920
153534,864691135059271323,129312,118096,22292,7,4,2519
153559,864691135387528321,117552,123424,22713,9,4,2726
153624,864691135307330630,128144,123696,23024,9,4,4939
154875,864691135518339466,122928,133440,19002,9,4,5229
154868,864691135616698729,121904,128864,19224,9,4,4940
257414,864691135476905640,175088,142048,15073,6,6,4029
291485,864691135661592304,192880,101760,23511,6,7,1185
291485,864691135661592304,192880,101760,23511,6,6,1441
153498,864691135610505991,120416,122784,22337,9,4,2319
154889,864691135731236025,125200,141472,18876,9,6,4876
154915,864691135889424265,129552,132928,18963,5,3,2129
164598,864691136812814963,130864,205744,19076,7,4,12418
154905,864691135342102193,128544,136736,18964,7,4,6147
555115,864691135472962610,311296,135872,22663,6,2,4161
161126,864691136117039524,123664,181232,16091,6,6,7353
161126,864691136117039524,123664,181232,16091,6,4,7129
154885,864691136451809279,125072,132544,18905,7,5,2124
161156,864691135359690840,127504,181968,15723,6,2,7227
161429,864691135013517046,127328,182960,17626,6,4,7215
161402,864691135360900423,125152,182656,17529,6,4,7276
161284,864691136032682683,126336,179488,16538,6,6,6761
161439,864691135335389417,129072,177600,17833,6,6,6814
161543,864691135383500250,125120,178736,18165,6,7,6634
161445,864691135565579799,130176,179072,17317,6,7,7182
161445,864691135565579799,130176,179072,17317,6,6,6998
161273,864691136091993012,124656,183872,16662,6,2,7180
161739,864691135065781060,129920,181008,19404,6,7,6665
517924,864691136423476783,300416,116864,16734,9,6,1476
159263,864691135909773481,130784,164704,18896,9,3,5460
159219,864691134918409738,124880,173776,19437,8,5,8130
159243,864691135947402849,128208,165744,19130,9,3,5392
159476,864691135436615410,128416,168192,20302,7,3,5005
159264,864691136040137726,130736,167744,18908,9,3,7966
159214,864691135856296238,124416,173216,19252,8,5,8104
159236,864691136009217196,126672,164704,19252,9,3,5068
159217,864691135386357077,124848,172480,18780,7,4,9187
159217,864691135386357077,124848,172480,18780,8,5,8202
159515,864691135545228840,117760,161872,21073,9,3,2466
159266,864691135759369038,130848,164768,19328,9,3,5066
164098,864691135012916118,122784,201280,16573,8,5,10252
159557,864691135233858393,125920,173808,21472,8,5,8255
164013,864691135386226517,127936,198672,15853,8,5,10529
164122,864691135576012318,125952,198944,16840,7,4,12179
159577,864691135777507168,129344,172560,21705,8,5,8562
159915,864691135114094233,130720,161280,23206,9,3,5292
159876,864691136116873124,123696,165424,23169,9,3,8150
159902,864691135407684553,129200,162320,22825,9,3,5095
158499,864691136039407102,126352,162944,15695,9,3,7956
158407,864691135374386888,119072,160704,15664,9,3,5058
164504,864691135472952114,118688,203312,18895,8,5,10091
453560,864691136483975980,272160,119664,17883,9,4,8088
453560,864691136483975980,272160,119664,17883,7,5,2071
158740,864691135113927065,114976,165632,16460,9,3,8063
158678,864691135156584548,128112,167120,15875,7,4,9101
158827,864691135997717757,125152,165344,16723,9,3,7958
158875,864691135776790445,115360,166288,17257,9,3,8259
158881,864691136031744955,116016,167040,17808,9,3,8237
158942,864691136329902058,123376,167856,17880,7,3,5094
158786,864691135915853926,117648,166656,17103,9,3,8464
158793,864691135278716321,119072,168560,16730,7,4,9490
158984,864691136723555837,128016,168928,17798,7,3,5046
158952,864691136109466040,124160,165120,17363,9,3,5061
158996,864691136990010005,129776,165648,17743,9,3,5064
158851,864691135491882079,129184,160528,17200,9,3,2283
158810,864691135874145166,121680,165696,16650,9,3,7961
158810,864691135874145166,121680,165696,16650,7,3,5363
159003,864691135472961842,130064,169568,17956,7,4,9150
159056,864691136194092502,118640,172432,18313,8,5,8103
158928,864691135383840235,120288,162656,17980,9,3,2852
158831,864691135324001692,125872,166880,17022,9,3,7960
158901,864691136452016127,118416,163280,17916,9,3,2224
158783,864691135491264999,117184,169616,17113,7,4,9142
159125,864691135737689476,127296,165424,18112,9,3,5483
158968,864691136124622886,125168,166688,17467,9,3,8548
158803,864691136194928086,119968,167600,17198,9,3,7985
158781,864691135475523904,116176,162640,17221,9,3,2605
158927,864691136312760381,120256,168192,17727,9,3,8251
152870,864691136389310327,123392,117136,16516,6,6,1764
152877,864691135864851070,124160,119968,16629,6,2,2159
152893,864691134885069562,127040,120976,17029,7,4,2390
153025,864691135195496746,115392,127216,18084,9,4,2432
152957,864691137054537846,125216,116624,17679,6,7,1306
152970,864691136194081494,126160,123776,17777,6,2,1916
153085,864691135748985641,129376,115024,18590,6,7,1525
152949,864691136089585975,122128,123712,17709,7,4,2429
152949,864691136089585975,122128,123712,17709,6,2,2060
152969,864691135952843555,126208,121424,17848,6,6,1588
152995,864691135927195092,129680,126608,17771,9,4,2701
152972,864691135841348835,126720,115888,17274,6,7,1457
152986,864691136329813226,129312,121648,17797,6,2,1917
153080,864691135509659913,128576,122144,18536,7,4,2653
153086,864691136100885877,129648,122128,18173,7,4,2750
256437,864691135516981203,171552,124528,20568,9,4,5280
166240,864691135726240063,127200,211328,15498,6,4,8621
166943,864691135754620109,128208,219632,19331,6,4,8665
166942,864691135156282724,127552,220576,19193,6,2,8606
613981,864691135778136765,351504,148608,17402,7,4,9542
296968,864691136903951794,182016,144496,24119,6,4,4998
615823,864691135498574099,357200,167296,17081,5,7,6582
526427,864691136923661540,300544,191136,17646,8,5,10569
616669,864691135940500737,359168,165312,23532,6,2,7533
323959,864691135808592925,208096,103216,17569,4,7,760
330787,864691135270621349,200416,148224,24078,5,7,4628
192546,864691135428891440,147152,155712,19494,6,2,5057
580804,864691136124247590,335808,110000,18224,9,4,2149
580804,864691136124247590,335808,110000,18224,5,6,1403
636391,864691135212835456,365680,90352,22991,6,6,1718
302695,864691136371401864,195040,202912,19394,4,7,7880
292474,864691135082765815,187264,114032,19268,6,6,1427
153275,864691135463256477,130192,122064,20106,6,2,1890
187112,864691135658894210,132144,110560,17342,4,7,865
187091,864691134940823907,139936,110560,16453,6,7,1274
583913,864691135884808560,343936,134864,19696,6,4,3841
189880,864691135476950184,137952,139904,16517,4,7,3222
187542,864691135463418942,141536,105616,22179,4,7,886
187556,864691135755478738,145632,104768,22561,4,7,974
187246,864691135867386390,145024,110000,19338,4,7,855
236048,864691135272812817,148848,225760,18647,5,6,9127
236197,864691136903144370,152416,226128,19310,5,6,8902
420198,864691136618042843,255616,103120,16918,6,6,1623
366603,864691135477028264,215872,188096,15483,7,4,11741
236774,864691135435098866,157408,228512,23074,5,6,8879
236600,864691135502723933,155248,226272,21495,5,6,8876
329413,864691135987915523,210016,148608,15878,5,6,5109
293674,864691135759350862,183312,142992,15793,6,6,4276
232292,864691135463804990,155296,200176,19537,5,3,7038
558701,864691136912796657,322448,165248,19510,6,7,6062
236967,864691136333748915,159584,234304,24494,5,3,8703
236524,864691136056874712,162656,225568,20757,5,6,8860
237032,864691135749302569,152656,228736,25205,5,6,8891
232756,864691135341758917,153728,203216,22555,7,4,12034
232742,864691135810121676,152512,201520,22080,5,3,7246
232526,864691135495051152,150352,203760,20698,7,3,8825
232526,864691135495051152,150352,203760,20698,8,5,10071
232483,864691135066172996,161632,197312,19710,5,3,7245
237087,864691135479043782,163600,227488,25585,5,6,9071
232366,864691135491448423,163600,197376,19349,5,3,7018
237107,864691136329706730,151584,227184,26025,5,6,8938
232676,864691135938220292,159328,198944,21436,5,3,7041
232780,864691134941068131,157216,196800,22129,5,3,7116
232359,864691135509997577,163248,201120,18779,7,4,11991
232389,864691135778215101,149264,206992,19684,4,7,7946
232630,864691136312829245,152208,203104,21487,7,3,8989
232707,864691135571805165,162448,197344,21593,5,3,7039
232709,864691135969896037,162848,199504,21819,5,3,7040
232709,864691135969896037,162848,199504,21819,7,3,9030
232629,864691135772582731,151680,206576,21614,4,7,8024
232610,864691136056931032,163008,201968,20933,7,4,12389
232771,864691136032774075,155056,205952,22333,4,7,8154
232771,864691136032774075,155056,205952,22333,8,5,10518
232601,864691135429182256,160976,204608,20561,4,7,8182
232628,864691135539234930,150800,208144,21830,4,7,7991
232620,864691135233791577,147792,200112,21421,5,3,7059
232745,864691135995581098,152752,197888,22449,5,3,7501
233019,864691135582059629,154720,200128,24587,7,4,12343
616572,864691135772726011,351664,166768,23254,6,2,6576
232880,864691136437627038,161344,203952,23381,8,5,10211
232880,864691136437627038,161344,203952,23381,7,4,12444
232856,864691135992784833,155440,202032,22869,7,4,12410
232817,864691136724611069,147216,203888,23064,4,7,8307
232817,864691136724611069,147216,203888,23064,7,4,12391
233091,864691136051346419,151776,192944,25601,5,6,7167
232983,864691135696485786,149856,201008,24168,7,3,8847
232983,864691135696485786,149856,201008,24168,7,4,12036
232834,864691135940146598,150592,204128,22821,8,5,10073
232834,864691135940146598,150592,204128,22821,7,4,12384
233048,864691135989314048,156608,204592,24228,4,7,7951
233207,864691135873614990,159200,196592,25788,5,3,7135
233087,864691136176212230,151456,202848,25475,7,4,12320
232835,864691135726179135,151584,204688,23083,8,5,10075
232938,864691134948397564,155312,202544,23710,8,5,10143
232938,864691134948397564,155312,202544,23710,7,3,9032
237129,864691135655019970,159184,226848,26144,5,6,8893
292246,864691135700215842,191728,110896,17534,6,6,1394
233812,864691135163342893,156704,211776,17111,6,4,8815
488662,864691136488221458,290400,139680,18795,6,4,5067
233607,864691135408029129,148352,210608,16149,6,4,8764
233623,864691135447525204,151968,219568,15858,5,6,9059
233950,864691135341909189,157888,219504,17960,5,6,8855
294114,864691135926818318,184192,128496,18294,5,3,1968
234006,864691135786292932,148208,221712,18681,5,7,8546
234030,864691135113910169,151232,219744,18041,5,7,8658
517208,864691135851734727,296208,107552,23804,9,4,1579
234051,864691136195097832,154672,215680,18637,6,4,8563
424250,864691135475607872,260848,141808,23279,6,2,4838
234079,864691136926174538,157536,215008,18421,6,4,8509
233906,864691136297492763,150832,218528,17428,5,6,9236
234330,864691135304411559,155760,222000,19941,5,7,8595
234330,864691135304411559,155760,222000,19941,6,2,8494
234368,864691135700506402,160496,223120,19725,5,7,8534
234368,864691135700506402,160496,223120,19725,6,2,8481
234214,864691135472721714,158224,215648,19008,6,4,8511
234345,864691137198176833,157440,222896,19624,5,7,8535
234573,864691136673999239,155136,217392,21863,6,6,8502
234123,864691136371764360,162912,214128,18146,6,4,8508
234395,864691135837182611,163264,219216,19541,6,2,8480
234208,864691135640063035,156832,213856,19327,6,6,8265
234211,864691135772809803,157328,222400,19166,6,2,8570
234211,864691135772809803,157328,222400,19166,5,7,8681
233909,864691135488719674,151280,217296,17536,6,2,8492
234110,864691136024813113,162320,211584,18203,6,7,8561
234549,864691135942221940,151984,213888,21765,6,7,8600
234548,864691135368009977,151936,214400,21423,6,6,8459
421801,864691135100451360,246736,113504,18412,5,7,1615
234562,864691135719012401,154912,218208,21173,6,4,8523
234535,864691135988110083,151216,222384,21740,5,7,8580
234165,864691135472655666,149264,219312,19340,6,2,8638
234107,864691135476736424,161984,217552,18216,6,2,8478
234105,864691135874296462,161760,216640,18568,6,4,8667
234498,864691135518091658,162832,225136,20542,5,6,8861
234189,864691135348618455,154064,218704,19414,6,2,8693
234765,864691136009397676,158400,214336,22721,6,6,8481
235024,864691135571756581,161648,220928,24566,6,2,8558
