id,target_id,classification_system,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
361,554528,aibs_neuronal,BC,864691136123732518,313888,139904,18111
362,396563,aibs_neuronal,4P,864691135940385793,232128,164880,19981
363,552064,aibs_neuronal,23P,864691135577877253,317472,96048,22829
364,304454,aibs_neuronal,5P-IT,864691137197920321,185184,213600,18173
365,298914,aibs_neuronal,4P,864691136389372944,184912,170592,21279
366,273538,aibs_neuronal,6P-CT,864691135865379804,167600,255488,20587
367,255116,aibs_nonneuronal,astrocyte,864691135941180788,170240,102000,20759
368,326574,aibs_neuronal,23P,864691135942392180,199712,118192,24288
369,63929,aibs_neuronal,23P,864691136090110007,88816,125808,18172
370,156723,aibs_neuronal,23P,864691136143416116,119152,152608,17833
371,113332,aibs_neuronal,23P,864691135610411783,112384,143984,22379
372,371888,aibs_nonneuronal,astrocyte,864691135468820562,216160,220608,19820
373,155055,aibs_neuronal,23P,864691136088937015,130672,135168,20173
374,199695,aibs_neuronal,5P-IT,864691135995399850,141424,196944,24467
375,403021,aibs_neuronal,6P-IT,864691136436919926,237296,213392,16600
376,648537,aibs_neuronal,BC,864691135565580055,376768,110672,25706
377,499867,aibs_neuronal,6P-IT,864691136568735906,289200,216336,26090
378,155655,aibs_neuronal,23P,864691136974029852,128688,127952,23620
379,607363,aibs_neuronal,23P,864691135941845108,343984,94352,24563
380,468205,aibs_nonneuronal,OPC,864691136084759916,275392,237600,20427
381,259618,aibs_neuronal,23P,864691136008880300,170544,149152,16112
382,423546,aibs_neuronal,23P,864691135447452500,255120,142288,18404
383,521219,aibs_neuronal,5P-IT,864691137020535406,300928,158128,15817
384,469844,aibs_neuronal,5P-ET,864691135698190101,270000,244928,17987
385,621282,aibs_neuronal,6P-IT,864691135572238629,353872,215696,17996
386,154647,aibs_neuronal,23P,864691135726469695,120944,140992,17846
387,166851,aibs_neuronal,5P-IT,864691136951645919,128688,215104,18048
388,330512,aibs_neuronal,23P,864691136923739876,201856,144336,21860
389,167336,aibs_nonneuronal,astrocyte,864691136050808307,129152,216320,22394
390,166217,aibs_neuronal,5P-IT,864691135207754361,122432,210192,15107
391,240647,aibs_neuronal,6P-IT,864691136334622387,160400,259904,21013
392,330650,aibs_neuronal,BC,864691135851889863,199920,151248,23050
393,436029,aibs_neuronal,6P-IT,864691136194957544,250560,228688,20928
394,495676,aibs_nonneuronal,oligo,864691136951570911,284416,190080,24271
395,566246,aibs_neuronal,6P-IT,864691136311792445,324352,230768,22588
396,156853,aibs_neuronal,4P,864691135472268338,117168,158688,18177
397,465348,aibs_neuronal,MC,864691135505401842,272624,222592,15536
398,278061,aibs_nonneuronal,OPC,864691135132686752,167776,277040,17104
399,129930,aibs_neuronal,6P-IT,864691135848556894,109904,237952,21547
400,516026,aibs_neuronal,MC,864691136541636514,303952,92304,21439
401,496798,aibs_neuronal,5P-IT,864691136287518147,285040,198176,20170
402,234461,aibs_neuronal,5P-IT,864691135133491360,155632,215872,21022
403,157319,aibs_neuronal,4P,864691134965294879,115552,155312,21459
404,464216,aibs_nonneuronal,oligo,864691135213091640,278144,195808,23003
405,158904,aibs_neuronal,4P,864691136296653339,117968,176304,17734
406,581765,aibs_neuronal,23P,864691135577786117,330992,117088,15715
407,556441,aibs_neuronal,4P,864691135867156758,316816,154448,20224
408,671300,aibs_neuronal,6P-IT,864691135776660909,375472,217248,19177
409,648340,aibs_nonneuronal,astrocyte,864691135700267131,362144,120016,24643
410,430031,aibs_neuronal,5P-IT,864691136990639509,259696,177472,18385
411,422384,aibs_neuronal,23P,864691136378759381,257168,113920,22717
412,374470,aibs_nonneuronal,oligo,864691135515909843,222480,231824,24132
413,493925,aibs_neuronal,5P-IT,864691137196897857,283216,172944,25853
414,372313,aibs_neuronal,6P-IT,864691135585985916,221728,223072,23138
415,238775,aibs_nonneuronal,pericyte,864691135209034617,156816,255664,22036
416,340191,aibs_neuronal,6P-IT,864691135716164890,211888,223872,24116
417,269158,aibs_nonneuronal,oligo,864691136041081430,164816,216384,20223
418,119675,aibs_neuronal,5P-IT,864691136066514072,111712,182000,17201
419,221197,aibs_neuronal,NGC,864691135123336231,163504,109824,21821
420,673172,aibs_nonneuronal,oligo,864691135776541536,373600,221696,24479
421,395986,aibs_nonneuronal,astrocyte,864691136388254327,236752,174352,16630
422,519315,aibs_neuronal,23P,864691136267158772,301568,125728,27524
423,419473,aibs_nonneuronal,OPC,864691135725916223,246864,93968,21179
424,166505,aibs_nonneuronal,pericyte,864691135209034617,123248,222928,16659
425,367890,aibs_nonneuronal,microglia,864691135615785321,222304,188704,20969
426,531926,aibs_neuronal,6P-CT,864691136370795400,297520,222224,17446
427,486707,aibs_neuronal,23P,864691135066283588,279808,112016,18094
428,397561,aibs_neuronal,4P,864691135724946859,243216,164928,26713
429,458407,aibs_neuronal,4P,864691135953317411,276448,157712,25997
430,196505,aibs_neuronal,5P-IT,864691135429624368,143856,186896,17485
431,199195,aibs_nonneuronal,oligo,864691135593505579,140704,193408,20450
432,394013,aibs_neuronal,BC,864691135951980067,229232,151936,17674
433,174347,aibs_nonneuronal,microglia,864691135638981179,128656,259440,19043
434,197400,aibs_neuronal,5P-IT,864691135838246547,135568,187088,23179
435,609549,aibs_neuronal,23P,864691136056375000,357328,96848,26242
436,491655,aibs_neuronal,4P,864691135012878230,284240,159344,25706
437,63740,aibs_neuronal,23P,864691135584701048,89984,124720,17138
438,261293,aibs_nonneuronal,astrocyte,864691135341642929,179040,147344,26512
439,527001,aibs_neuronal,5P-IT,864691136923674084,304048,185296,19693
440,190259,aibs_neuronal,23P,864691135989518080,138384,139104,19304
441,167416,aibs_neuronal,5P-IT,864691135374457800,129104,218832,22958
442,609961,aibs_neuronal,BPC,864691135334529001,353648,114656,16404
443,670004,aibs_neuronal,5P-IT,864691135749411113,373872,193872,26081
444,485952,aibs_nonneuronal,astrocyte,864691135497654035,291440,99504,24646
445,492828,aibs_neuronal,4P,864691135498450963,288448,160720,19351
446,500032,aibs_neuronal,6P-IT,864691135404539374,281824,228560,15496
447,76385,aibs_neuronal,5P-IT,864691136443719811,90176,186720,17323
448,156453,aibs_neuronal,4P,864691136005818314,119552,157888,15775
449,563265,aibs_neuronal,5P-IT,864691135800273506,317552,203456,26003
450,453394,aibs_neuronal,23P,864691135778023357,274368,118784,16344
451,455830,aibs_nonneuronal,microglia,864691136056336600,263440,135296,22429
452,330603,aibs_neuronal,23P,864691135864758748,210512,144192,21894
453,466599,aibs_nonneuronal,oligo,864691136099825013,276352,222112,23477
454,262655,aibs_neuronal,4P,864691135059717787,170784,162192,20696
455,612834,aibs_neuronal,4P,864691136286585539,347936,143456,23537
456,78711,aibs_neuronal,MC,864691136293913310,97552,206896,16232
457,187051,aibs_neuronal,23P,864691135383396570,140656,107216,15963
458,300819,aibs_neuronal,5P-IT,864691135781422160,187840,182352,20204
459,525595,aibs_nonneuronal,astrocyte,864691136902999474,298224,173968,25421
460,464360,aibs_neuronal,5P-ET,864691136812563059,265696,194640,24276
461,294240,aibs_neuronal,23P,864691135995607978,181648,136432,19041
462,392800,aibs_neuronal,23P,864691135383852011,236192,130384,21329
463,90226,aibs_neuronal,6P-IT,864691135654055362,93152,260704,21202
464,531443,aibs_neuronal,5P-ET,864691135718207892,299648,198816,26041
465,203739,aibs_neuronal,6P-IT,864691134885687802,139888,225824,25550
466,239054,aibs_neuronal,6P-CT,864691135511455440,163136,247264,23979
467,301226,aibs_nonneuronal,microglia,864691135783470643,188672,187008,22513
468,592397,aibs_neuronal,6P-IT,864691136965823438,332512,220160,18607
469,112496,aibs_neuronal,4P,864691135495141520,106496,155536,17991
470,703667,aibs_neuronal,5P-IT,864691135570016390,381248,170352,25243
471,339801,aibs_neuronal,6P-CT,864691136009511852,199456,222800,21430
472,608761,aibs_neuronal,23P,864691136423540527,350192,101248,24750
473,399586,aibs_nonneuronal,oligo,864691135657788034,238400,183872,24356
474,581106,aibs_neuronal,23P,864691135279273377,336656,107872,22217
475,533163,aibs_nonneuronal,oligo,864691136601579217,301328,209872,24674
476,526288,aibs_neuronal,5P-IT,864691136105472985,306704,188848,16041
477,368667,aibs_nonneuronal,oligo,864691135349350103,222480,187968,26638
478,468898,aibs_neuronal,6P-IT,864691136418626967,275696,231136,25066
479,568550,aibs_neuronal,6P-IT,864691135416506298,314832,247552,25612
480,152968,aibs_neuronal,23P,864691136990730645,126016,115056,17916
481,172320,aibs_nonneuronal,oligo,864691136951628767,129264,250912,21968
482,393408,aibs_neuronal,23P,864691135748985385,232208,128064,26552
483,199398,aibs_neuronal,5P-IT,864691136090905780,145424,196160,22116
484,520582,aibs_nonneuronal,astrocyte,864691135162231341,307776,142816,23502
485,562854,aibs_nonneuronal,microglia,864691135440486472,320512,199744,22503
486,426278,aibs_neuronal,4P,864691136286554051,260128,147968,22291
487,494488,aibs_neuronal,5P-ET,864691135511400912,278688,182688,17767
488,555964,aibs_neuronal,4P,864691135561356769,318128,156512,17066
489,306572,aibs_nonneuronal,astrocyte,864691136486769170,180624,227216,19868
490,343546,aibs_neuronal,6P-IT,864691136483633196,198704,251792,18121
491,116025,aibs_nonneuronal,astrocyte,864691136031682235,108608,162624,16927
492,293643,aibs_neuronal,23P,864691136912433905,195952,140784,15102
493,625860,aibs_neuronal,6P-IT,864691135975408495,344768,243968,22612
494,585846,aibs_neuronal,4P,864691135383481306,342272,150496,20904
495,622233,aibs_nonneuronal,oligo,864691136023811641,357904,217360,23741
496,166803,aibs_neuronal,5P-IT,864691135883893872,119344,216208,18478
497,265121,aibs_nonneuronal,astrocyte,864691136723339517,172416,181312,23086
498,222732,aibs_neuronal,23P,864691136391468415,160992,121728,20736
499,562117,aibs_nonneuronal,oligo,864691135510437584,323936,192384,17043
500,172517,aibs_nonneuronal,astrocyte,864691135855656750,122112,242560,23852
501,81225,aibs_neuronal,MC,864691135941171316,90720,212272,17013
502,63764,aibs_neuronal,23P,864691136436657054,96384,115856,16906
503,485294,aibs_neuronal,23P,864691135100785696,289600,102784,16883
504,120140,aibs_neuronal,MC,864691135468850514,102288,182256,19578
505,63675,aibs_neuronal,23P,864691135468552588,95088,122544,15920
506,459030,aibs_neuronal,4P,864691135783210291,266752,165408,17996
507,517765,aibs_neuronal,23P,864691135404396014,306064,123248,15088
508,370591,aibs_neuronal,MC,864691136051146739,217568,204576,25961
509,393740,aibs_neuronal,4P,864691136085205868,232336,157088,16405
510,673419,aibs_neuronal,6P-IT,864691135404464366,373088,212112,26546
511,425280,aibs_neuronal,4P,864691136587818614,254272,159440,16864
512,556508,aibs_neuronal,4P,864691135491038823,324576,152464,20317
513,395203,aibs_neuronal,4P,864691135644638447,236256,154448,24149
514,561125,aibs_neuronal,5P-IT,864691135256180399,319792,186192,25021
515,499694,aibs_nonneuronal,oligo,864691135354961615,280288,223792,25156
516,593457,aibs_neuronal,6P-CT,864691136109190328,330720,217600,26409
517,269332,aibs_nonneuronal,astrocyte,864691135571213093,174720,214832,20480
518,107341,aibs_neuronal,23P,864691135954592264,107056,122448,24558
519,260464,aibs_neuronal,23P,864691135491479655,177120,147280,19544
520,452918,aibs_neuronal,23P,864691135479103174,277568,97552,24515
521,668119,aibs_neuronal,5P-IT,864691136618155995,362032,193392,18867
522,611511,aibs_neuronal,23P,864691135684295922,356864,117376,27355
523,302134,aibs_nonneuronal,oligo,864691135382980331,183184,205808,16171
524,300608,aibs_neuronal,5P-IT,864691135810531276,180800,191360,19427
525,309467,aibs_neuronal,MC,864691136990457749,184736,253008,24565
527,458901,aibs_neuronal,4P,864691135953752328,266928,161984,16762
528,396901,aibs_neuronal,MC,864691136309701978,237904,173328,21913
529,263208,aibs_nonneuronal,microglia,864691135730107577,166720,175712,24513
530,194152,aibs_neuronal,4P,864691135360992583,136928,160512,17593
531,421101,aibs_neuronal,23P,864691135785760964,259904,99008,25649
532,428296,aibs_neuronal,4P,864691136618024155,252096,166160,20675
533,174437,aibs_neuronal,6P-IT,864691135772597579,124128,258992,19750
534,370628,aibs_neuronal,5P-ET,864691135013420694,229168,194896,26265
535,533281,aibs_nonneuronal,oligo,864691135699290914,305296,209968,25127
536,711882,aibs_neuronal,6P-IT,864691136521587345,381744,197632,24231
537,521683,aibs_neuronal,4P,864691136618263003,306768,158944,18247
538,422268,aibs_nonneuronal,OPC,864691135209034617,249216,116448,22415
539,420181,aibs_neuronal,23P,864691135718822193,251888,103040,16865
540,612827,aibs_neuronal,BPC,864691135939384833,346528,138480,24119
541,518053,aibs_neuronal,23P,864691136724584957,308384,113600,17929
542,669639,aibs_neuronal,6P-IT,864691136903929266,362640,200848,22927
543,525712,aibs_neuronal,5P-IT,864691135118730461,307600,162736,26442
544,659185,aibs_neuronal,4P,864691135123223079,371104,148896,25581
545,706865,aibs_neuronal,BC,864691136451758591,379824,183680,22093
546,432812,aibs_neuronal,5P-ET,864691135938238468,255280,193440,24405
547,470663,aibs_neuronal,6P-CT,864691135564546071,270800,252320,22707
548,201679,aibs_nonneuronal,oligo,864691135334489065,135488,215248,24584
549,621191,aibs_neuronal,6P-IT,864691136144356404,345488,210224,17752
550,284044,aibs_neuronal,NGC,864691135988017667,181584,93536,15536
551,81628,aibs_nonneuronal,oligo,864691135577015557,95616,209744,18547
552,619100,aibs_neuronal,6P-IT,864691135208697465,353920,200528,15668
554,228125,aibs_neuronal,4P,864691136194912844,158784,170928,20839
555,340978,aibs_neuronal,5P-IT,864691136065816728,204640,226304,15954
556,82118,aibs_neuronal,MC,864691134964709151,90400,218720,21054
557,266088,aibs_neuronal,MC,864691135700572539,172080,201312,16162
558,269172,aibs_neuronal,5P-IT,864691136009630636,166160,216160,19703
559,615579,aibs_neuronal,5P-IT,864691135755462354,347184,171024,15955
560,309745,aibs_neuronal,6P-CT,864691136118415640,191424,247056,25791
561,274001,aibs_neuronal,6P-IT,864691135658819970,168672,255392,23951
562,273520,aibs_neuronal,6P-CT,864691136443814787,164416,254928,20452
563,595323,aibs_nonneuronal,astrocyte,864691135740246635,337808,230192,26030
564,518083,aibs_neuronal,23P,864691136618166491,297952,113408,18388
565,202905,aibs_neuronal,BC,864691136715377774,138144,228288,19331
566,406275,aibs_neuronal,6P-IT,864691136100931445,232480,234192,24843
567,263140,aibs_neuronal,4P,864691135342197681,174176,172928,24020
568,306886,aibs_neuronal,6P-IT,864691135013774070,181680,227760,21700
569,70602,aibs_neuronal,23P,864691136148758865,97904,145120,18602
570,467065,aibs_nonneuronal,OPC,864691135477100712,269632,214480,26545
571,553992,aibs_neuronal,23P,864691136724607229,327392,123152,25865
572,453175,aibs_neuronal,23P,864691135135657497,274992,105760,27435
573,527128,aibs_neuronal,5P-IT,864691134989390202,302336,178592,20742
574,362186,aibs_nonneuronal,astrocyte,864691135570680301,217424,147104,15360
575,717248,aibs_neuronal,6P-IT,864691136123728678,377136,215120,24952
576,205032,aibs_neuronal,6P-CT,864691136135430539,137664,255504,19838
577,463999,aibs_neuronal,5P-IT,864691136952929247,264928,197728,22390
578,592449,aibs_neuronal,6P-IT,864691135759255374,342304,219136,18258
579,590681,aibs_nonneuronal,oligo,864691135501548866,338080,193344,20624
580,374133,aibs_neuronal,6P-CT,864691136906621038,215632,229456,22277
581,170024,aibs_nonneuronal,pericyte,864691136294450829,115744,232736,24821
582,520130,aibs_neuronal,4P,864691136925925706,301104,140896,20607
583,503585,aibs_neuronal,BC,864691135066016324,288080,248384,26153
584,436129,aibs_neuronal,6P-IT,864691135888534665,252144,240976,21115
585,222566,aibs_neuronal,23P,864691135374778697,149152,124848,19591
586,459359,aibs_neuronal,MC,864691135684175090,274688,175728,19218
587,675225,aibs_neuronal,6P-CT,864691135941601908,360464,230640,21572
588,369812,aibs_neuronal,5P-IT,864691135741048939,214272,208928,20877
589,297637,aibs_neuronal,4P,864691136009260204,192896,161248,15223
590,558166,aibs_neuronal,5P-IT,864691135859703400,317648,165728,16024
591,563105,aibs_neuronal,MC,864691136534303906,320944,200048,24599
592,234709,aibs_neuronal,5P-IT,864691135749457705,148208,214192,23059
593,222022,aibs_neuronal,23P,864691135432958194,160752,113824,15659
594,308301,aibs_neuronal,6P-IT,864691136005695434,189600,254432,17615
595,259012,aibs_neuronal,MC,864691136091301300,175488,136064,24589
596,470694,aibs_neuronal,6P-CT,864691135639839291,276848,243712,23200
597,454647,aibs_neuronal,23P,864691135848829790,278048,119488,25502
598,28178,aibs_neuronal,MC,864691135468040121,81040,144400,16812
599,332662,aibs_neuronal,5P-IT,864691136091999412,204160,169136,19112
600,291932,aibs_neuronal,23P,864691135938119172,194816,126896,15088
601,618692,aibs_nonneuronal,astrocyte,864691135269785253,351728,179168,25813
602,518305,aibs_neuronal,23P,864691136267078900,299024,117280,19907
603,426877,aibs_neuronal,4P,864691136100923765,251104,154944,27150
604,453695,aibs_neuronal,23P,864691135304344999,262528,125952,18988
605,225905,aibs_neuronal,23P,864691136371610760,162000,147536,19520
606,262652,aibs_neuronal,5P-IT,864691135851268039,170640,174448,20747
