target_id,pt_root_id,cell_type,pt_position,pial_distances,layer,brain_region
594789,864691135992342721,exc,[329152 226480  22881],"[1232.6417785952185, 620.5516168324984, 915.2400000000002]",L6,RL
594791,864691136389078135,exc,[329584 235120  23188],"[1231.3511005641622, 655.1307107220172, 927.5200000000002]",L6,RL
592889,864691135013754262,exc,[340560 221152  21641],"[1279.9575982479794, 603.2978062798284, 865.6400000000002]",L6,RL
592940,864691135947452257,exc,[330000 221600  22115],"[1237.72215110958, 601.4015286051475, 884.6000000000003]",L6,RL
594798,864691135946654049,exc,[331024 233088  23286],"[1237.7975839022236, 647.5356572941539, 931.4400000000003]",L6,RL
594956,864691136990927509,exc,[333632 235552  23763],"[1247.3308799921956, 658.2633609468897, 950.5200000000002]",L6,RL
592988,864691136451995135,inh,[341872 217840  22335],"[1286.3402673034857, 590.5576122574485, 893.4000000000002]",L6,RL
592803,864691135163382573,exc,[341440 220752  20830],"[1283.6036527736583, 602.0106829773532, 833.2000000000003]",L6,RL
592943,864691136144382004,exc,[331312 214736  22527],"[1245.3431289580453, 574.5074003122803, 901.0800000000003]",L6,RL
592947,864691135654885058,inh,[333312 216608  21971],"[1252.6600643410845, 582.6641521535726, 878.8400000000003]",L6,RL
592855,864691135502765149,exc,[334000 221808  21447],"[1253.588752701082, 603.6248544779224, 857.8800000000002]",L6,RL
593005,864691135759168590,exc,[343664 222320  21818],"[1291.9191599893693, 609.0341536112679, 872.7200000000003]",L6,RL
594916,864691136310459226,exc,[328704 232592  24136],"[1228.7258140975434, 644.7504017204417, 965.4400000000003]",L6,RL
594869,864691135509700873,exc,[340816 227552  23091],"[1278.7465146044851, 628.8896380315505, 923.6400000000002]",L6,RL
594888,864691135658886530,exc,[342400 231728  22853],"[1283.6025546847375, 646.0822930545241, 914.1200000000002]",L6,RL
594776,864691135783383091,exc,[327968 231728  22976],"[1226.0942271532972, 641.0509663371874, 919.0400000000003]",L6,RL
592946,864691135927347412,exc,[332896 222416  22394],"[1248.9775941479465, 605.6627202237081, 895.7600000000002]",L6,RL
592891,864691135569581190,inh,[341024 219808  21121],"[1282.2750848806488, 598.1040246414268, 844.8400000000003]",L6,RL
594873,864691135927347156,inh,[341584 234112  23032],"[1279.5198580273245, 655.2975293511988, 921.2800000000002]",L6,RL
592886,864691135856787246,exc,[340032 209312  21297],"[1281.9813310221384, 555.9339524495201, 851.8800000000002]",L5,RL
592982,864691135577664261,exc,[340592 225344  22247],"[1278.6236836749422, 620.0131549125023, 889.8800000000002]",L6,RL
592807,864691136990745493,exc,[341712 225168  20442],"[1283.1479935652874, 619.7022915725552, 817.6800000000003]",L6,RL
594878,864691134885575930,exc,[341504 225616  23282],"[1282.1629764854715, 621.4149588935696, 931.2800000000002]",L6,RL
592949,864691135927452884,exc,[332880 209088  22574],"[1253.560284644632, 552.5480105115049, 902.9600000000003]",L5,RL
592955,864691135338569958,exc,[335744 212000  21930],"[1263.9575010144463, 565.1501425437946, 877.2000000000003]",L5,RL
593041,864691136379610325,exc,[330928 217696  22592],"[1242.781049907644, 586.1684743168263, 903.6800000000003]",L6,RL
594833,864691135476804776,inh,[337024 236528  22834],"[1260.5069936362177, 663.3350341658402, 913.3600000000002]",L6,RL
592981,864691135100744480,exc,[341072 217376  21946],"[1283.3142053281315, 588.4297765209977, 877.8400000000003]",L6,RL
594775,864691136966456014,exc,[327696 239280  23207],"[1222.377566644852, 671.0491903290334, 928.2800000000002]",L6,RL
592953,864691135816320335,exc,[335648 220528  22522],"[1260.6019055537708, 599.0988682798853, 900.8800000000002]",L6,RL
594766,864691136267184884,exc,[343696 241040  22317],"[1285.5204508937802, 683.6403685394494, 892.6800000000003]",L6,RL
592966,864691135856579630,exc,[337120 216400  22217],"[1267.9066155603846, 583.1628744382926, 888.6800000000003]",L6,RL
594897,864691136057127384,exc,[343248 238352  23329],"[1284.6723685408228, 672.7731000545631, 933.1600000000002]",L6,RL
592844,864691136371481992,exc,[332000 217872  21186],"[1246.9913751301672, 587.2435192091847, 847.4400000000003]",L6,RL
594945,864691135859398504,exc,[331648 226528  24032],"[1242.571052558359, 621.6130491501247, 961.2800000000002]",L6,RL
592849,864691135876659539,exc,[333328 223696  21248],"[1250.252781183381, 610.9138422014057, 849.9200000000003]",L6,RL
594810,864691135614799307,exc,[333616 228480  22622],"[1249.7325851823637, 630.0774273597347, 904.8800000000002]",L6,RL
592887,864691136595383458,exc,[340176 212064  21815],"[1281.5957287520732, 566.9502653939368, 872.6000000000003]",L5,RL
592958,864691135475622976,exc,[335648 225152  21861],"[1258.98987293591, 617.5244854157902, 874.4400000000003]",L6,RL
593055,864691135307779654,exc,[332000 214480  22934],"[1248.1739042477675, 573.7271495454759, 917.3600000000002]",L5,RL
592874,864691135975215215,exc,[338336 215168  21274],"[1273.181610072163, 578.677552498821, 850.9600000000003]",L6,RL
594901,864691135889235337,exc,[343936 225280  22892],"[1291.9710958267608, 620.9239242847834, 915.6800000000003]",L6,RL
594857,864691135163224365,exc,[339296 236864  22664],"[1269.4432737342227, 665.4659912301661, 906.5600000000003]",L6,RL
592888,864691136297457947,exc,[339568 225360  21320],"[1274.5376922240225, 619.719921450886, 852.8000000000003]",L6,RL
592892,864691136389405456,exc,[341008 215776  21506],"[1283.6169762390055, 582.0318185830671, 860.2400000000002]",L6,RL
592985,864691135013423350,exc,[341456 221696  22051],"[1283.338309149721, 605.7778921248834, 882.0400000000003]",L6,RL
594867,864691136267313396,exc,[340640 234496  23232],"[1275.6243556264694, 656.4985843228526, 929.2800000000002]",L6,RL
592939,864691136974516764,exc,[329824 217840  22026],"[1238.3316524130482, 586.3574027029534, 881.0400000000003]",L6,RL
594827,864691136487863058,exc,[335600 236864  23028],"[1254.7155313176343, 664.1774807293848, 921.1200000000002]",L6,RL
592865,864691135938414133,exc,[335264 219552  21650],"[1259.4120065171887, 595.0758529576748, 866.0000000000002]",L6,RL
592804,864691135569864326,exc,[341520 213920  20778],"[1286.304227214856, 574.8145641055813, 831.1200000000002]",L6,RL
592951,864691135182763778,exc,[334512 216768  22416],"[1257.3860192165666, 583.7200643255401, 896.6400000000002]",L6,RL
594786,864691135082679287,exc,[329024 233488  22646],"[1229.6885771290933, 648.4323228691195, 905.8400000000003]",L6,RL
592899,864691135346064543,exc,[343216 211280  21248],"[1293.9827766901255, 564.8860126525325, 849.9200000000003]",L5,RL
592995,864691135359782232,exc,[342704 214080  22442],"[1290.9664256296599, 575.8648983100129, 897.6800000000003]",L6,RL
592851,864691135754608333,exc,[333520 211600  21205],"[1255.2348021686182, 562.7808935393647, 848.2000000000003]",L5,RL
594803,864691135618628495,exc,[332128 230576  23337],"[1243.072520592125, 637.9107727277016, 933.4800000000002]",L6,RL
594821,864691135719326769,exc,[334640 229280  22974],"[1253.5341002889547, 633.6222403159226, 918.9600000000003]",L6,RL
594804,864691136618050267,exc,[332640 238704  22951],"[1242.279119825605, 670.4775497132076, 918.0400000000003]",L6,RL
594758,864691135568796140,exc,[342400 232832  22101],"[1283.217674924764, 650.4814888412974, 884.0400000000003]",L6,RL
592885,864691135576076830,exc,[340144 219376  21632],"[1278.919084666834, 596.0758119886525, 865.2800000000002]",L6,RL
592862,864691136135423371,exc,[334976 216608  21252],"[1259.2907362515834, 583.244260777301, 850.0800000000003]",L6,RL
594950,864691136106454745,exc,[333168 237904  24092],"[1244.6619814047674, 667.4737996079971, 963.6800000000003]",L6,RL
592993,864691136389644048,exc,[342480 212672  22229],"[1290.5646963233241, 570.1762382248583, 889.1600000000002]",L5,RL
592802,864691135889413769,exc,[340960 213984  20438],"[1284.0504392209868, 574.874361084538, 817.5200000000002]",L6,RL
592836,864691135776749485,exc,[328912 224432  21399],"[1232.3994115296393, 612.3071203526931, 855.9600000000003]",L6,RL
594953,864691135502694237,exc,[333424 226288  23582],"[1249.7316892066408, 621.275856636436, 943.2800000000002]",L6,RL
594806,864691135940544678,exc,[332784 232880  22606],"[1244.8833081547555, 647.3203997342852, 904.2400000000002]",L6,RL
594975,864691135938349621,exc,[338672 232848  23815],"[1268.3568416192838, 649.2455788661223, 952.6000000000003]",L6,RL
594965,864691135270358949,exc,[336528 235248  23918],"[1258.9767807580715, 658.061600317999, 956.7200000000003]",L6,RL
593233,864691135135565337,exc,[332576 225616  24618],"[1246.5868714272192, 618.3024530085654, 984.7200000000003]",L6,RL
593169,864691135213889336,exc,[337568 212272  24085],"[1271.130912083614, 566.8698906744055, 963.4000000000002]",L5,RL
593316,864691135472848946,exc,[330656 222048  25297],"[1240.179982906369, 603.415406173098, 1011.8800000000002]",L6,RL
595121,864691135616754537,exc,[337184 230624  24602],"[1263.202828263725, 639.864679851064, 984.0800000000003]",L6,RL
593338,864691135270160293,inh,[334560 211504  25009],"[1259.412439917895, 562.7609226651279, 1000.3600000000002]",L5,RL
593319,864691135494685840,inh,[331472 217600  25435],"[1244.9822373759068, 585.975586448978, 1017.4000000000002]",L6,RL
593142,864691136144284468,exc,[330944 219856  24133],"[1242.091780750982, 594.7811744758748, 965.3200000000003]",L6,RL
593093,864691135490612199,exc,[341376 219856  23256],"[1283.6609931129547, 598.418009309249, 930.2400000000002]",L6,RL
593103,864691136618040539,exc,[342832 220272  23049],"[1289.3178038787087, 600.5832723326359, 921.9600000000003]",L6,RL
593099,864691135472108484,exc,[342432 216464  23124],"[1289.0514486352943, 585.2697855029064, 924.9600000000003]",L6,RL
593116,864691136618170587,exc,[328064 223680  23987],"[1229.282483587897, 609.0149344214329, 959.4800000000002]",L6,RL
593216,864691135463202622,exc,[330336 209728  24308],"[1243.1998886954163, 554.2113721004196, 972.3200000000003]",L5,RL
593167,864691135498295059,exc,[337376 224000  23791],"[1266.2771843517014, 613.5364407408551, 951.6400000000002]",L6,RL
593130,864691135452254916,exc,[330304 223440  23659],"[1238.292057595837, 608.839502966284, 946.3600000000002]",L6,RL
593117,864691135490996327,exc,[328864 219776  23967],"[1233.8313307005378, 593.737256392825, 958.6800000000003]",L6,RL
594985,864691136011804067,exc,[340192 237408  23551],"[1272.8239846359645, 667.9460770752214, 942.0400000000003]",L6,RL
593217,864691135270557093,exc,[330272 217344  24422],"[1240.2897503056402, 584.5371355129431, 976.8800000000002]",L6,RL
593165,864691135680743828,exc,[337024 220400  23555],"[1266.1295849123546, 599.0685218025455, 942.2000000000003]",L6,RL
593059,864691135783371315,inh,[332544 211376  22942],"[1251.4237496127698, 561.5480470701877, 917.6800000000003]",L5,RL
593279,864691135275179237,exc,[341904 221440  24639],"[1285.212737529275, 604.9139718450413, 985.5600000000003]",L6,RL
593191,864691137054696054,exc,[342240 212480  23554],"[1289.6752850235866, 569.3274911836861, 942.1600000000003]",L5,RL
595012,864691135491129959,exc,[329296 238000  24190],"[1229.1994501155073, 666.5064702283887, 967.6000000000003]",L6,RL
595117,864691136195081430,exc,[336432 225808  24645],"[1261.8852428401558, 620.4118207128395, 985.8000000000003]",L6,RL
593080,864691135915865190,exc,[338896 215088  22862],"[1275.4409760335677, 578.5539990591866, 914.4800000000002]",L6,RL
593204,864691136195192396,exc,[328032 215232  24720],"[1232.1001375254702, 575.3403672484451, 988.8000000000003]",L6,RL
593175,864691135292661686,exc,[338896 220784  23929],"[1273.455219590805, 601.2512990605088, 957.1600000000003]",L6,RL
594962,864691135989316096,exc,[334816 233152  23855],"[1252.8855532127357, 649.1126614428618, 954.2000000000003]",L6,RL
593273,864691135865482972,exc,[341056 210704  24204],"[1285.5764613299032, 561.8377544507895, 968.1600000000003]",L5,RL
594988,864691135698152469,exc,[340640 226048  23476],"[1278.5695224853985, 622.8351730849364, 939.0400000000003]",L6,RL
593092,864691136389697808,exc,[341456 212400  23095],"[1286.57910828805, 568.73538847104, 923.8000000000003]",L5,RL
593118,864691135927481812,inh,[329696 209744  23648],"[1240.6440523007655, 554.0520098596635, 945.9200000000003]",L5,RL
593079,864691135270409381,exc,[338720 212304  23194],"[1275.7102213173494, 567.3990172583424, 927.7600000000002]",L5,RL
593163,864691136194947660,exc,[335952 221936  24108],"[1261.3224171634954, 604.8154182027192, 964.3200000000003]",L6,RL
593261,864691136966495182,exc,[337392 219504  24437],"[1267.908349689953, 595.626453257909, 977.4800000000002]",L6,RL
593153,864691136005555146,inh,[333472 216320  23402],"[1253.398032363509, 581.5723155367295, 936.0800000000003]",L6,RL
593229,864691136057043416,exc,[332384 210832  24882],"[1250.97583590221, 559.3245477317816, 995.2800000000002]",L5,RL
594969,864691135511399922,exc,[337120 239712  23394],"[1259.7795168606506, 676.0560376459516, 935.7600000000002]",L6,RL
593056,864691135777436256,exc,[332192 219632  22770],"[1247.142876229358, 594.3236654941808, 910.8000000000003]",L6,RL
593253,864691136419490455,exc,[335376 225392  24154],"[1257.8223435913485, 618.3860068778489, 966.1600000000003]",L6,RL
593208,864691136617949147,exc,[328928 220624  24776],"[1233.7907242638494, 597.1386606788955, 991.0400000000003]",L6,RL
593262,864691135645277423,exc,[337568 221520  24329],"[1267.9068468478924, 603.7211249462155, 973.1600000000003]",L6,RL
594984,864691135698095381,exc,[338032 241760  23345],"[1262.6996552747005, 684.5348087622626, 933.8000000000003]",L6,RL
593107,864691136051597811,exc,[343728 210624  22590],"[1296.251680100787, 562.4504927258869, 903.6000000000003]",L5,RL
595115,864691135212688256,exc,[336192 231248  24791],"[1259.0323869677989, 642.0053478302781, 991.6400000000002]",L6,RL
595127,864691135132653472,inh,[338432 240608  24367],"[1264.6951804542284, 680.0837927818523, 974.6800000000003]",L6,RL
593231,864691134918233610,exc,[332960 213152  24801],"[1252.4622631939153, 568.7700413613636, 992.0400000000003]",L5,RL
595130,864691136974373148,exc,[340592 239872  24746],"[1273.5588891523903, 677.9040212080097, 989.8400000000003]",L6,RL
593227,864691135762661942,exc,[332800 215280  24449],"[1251.0828289048684, 577.193870956162, 977.9600000000003]",L6,RL
593119,864691135498361363,exc,[329552 220832  23390],"[1236.2047126523205, 598.185035401606, 935.6000000000003]",L6,RL
595129,864691135118668765,inh,[338960 236384  24666],"[1268.2717270860628, 663.4361600915771, 986.6400000000002]",L6,RL
593304,864691135408025801,exc,[328160 217728  25373],"[1231.7400262753006, 585.33099885448, 1014.9200000000003]",L6,RL
593194,864691136419500695,exc,[343536 217504  23683],"[1293.088076532237, 589.7988352069417, 947.3200000000003]",L6,RL
593192,864691135123272999,exc,[342416 218768  23472],"[1288.1844648494541, 594.445137872984, 938.8800000000002]",L6,RL
593277,864691135916006246,exc,[341744 222960  24470],"[1284.0452660065905, 610.9150559340807, 978.8000000000003]",L6,RL
593088,864691136227888209,exc,[340272 222384  23220],"[1278.380478455517, 608.1066503363792, 928.8000000000003]",L6,RL
593070,864691135661383664,exc,[335680 214000  23011],"[1263.0052292297532, 573.0973882583852, 920.4400000000003]",L5,RL
593187,864691135293957132,exc,[341664 223424  23734],"[1283.5647226446617, 612.7361034560597, 949.3600000000002]",L6,RL
595103,864691135577821957,exc,[334848 234016  24259],"[1252.7118558871555, 652.5666662545386, 970.3600000000002]",L6,RL
594986,864691135211065024,exc,[340592 228720  23403],"[1277.446732524878, 633.4657681155333, 936.1200000000002]",L6,RL
593096,864691135810265036,exc,[342288 222464  23134],"[1286.3859026632495, 609.1282565492855, 925.3600000000002]",L6,RL
593091,864691136116906916,exc,[340384 209312  23331],"[1283.3839731570517, 556.0566677353089, 933.2400000000002]",L5,RL
594971,864691135700093730,exc,[337392 233184  24028],"[1263.1391874468013, 650.1382271374895, 961.1200000000002]",L6,RL
593172,864691135658802050,exc,[338208 223168  23452],"[1269.882574618815, 610.5111590974701, 938.0800000000003]",L6,RL
593061,864691135182659330,exc,[333344 221056  23238],"[1251.236902287474, 600.3996041570928, 929.5200000000002]",L6,RL
595109,864691136618108891,exc,[335168 234800  24653],"[1253.7136646914564, 655.8022921784714, 986.1200000000002]",L6,RL
593278,864691135874453902,exc,[341904 219936  24232],"[1285.737066477645, 598.9208645413213, 969.2800000000002]",L6,RL
593081,864691135776818861,inh,[338672 221552  23329],"[1272.2948866995941, 604.2335176275448, 933.1600000000002]",L6,RL
593157,864691135502916533,exc,[334288 222928  23893],"[1254.3459112657742, 608.1882101410188, 955.7200000000003]",L6,RL
593155,864691135683640306,exc,[334032 222880  23529],"[1253.3425417975357, 607.9076932784114, 941.1600000000003]",L6,RL
