id,theta,rate
89,2,0.366515
89,3,0.6646036
89,4,0.32548484
89,5,0.30378136
89,6,0.4579672
89,7,0.5568576
89,8,0.99219465
89,9,0.6337082
89,10,1.9278349
89,11,0.16880529
89,12,0.35129663
89,13,0.8589789
89,14,0.41082764
89,15,0.34588
90,0,0.3665033
90,1,0.8010203
90,2,0.9699297
90,3,0.4347969
90,4,0.23552343
90,5,0.205079
90,6,0.28662562
90,7,0.33953023
90,8,0.4607707
90,9,0.9275935
90,10,0.21562126
90,11,0.6943044
90,12,0.29694995
90,13,0.20251627
90,14,0.3176525
90,15,0.2537124
91,0,8.295043
91,1,9.415172
91,2,1.8828983
91,3,1.8013607
91,4,0.7708873
91,5,3.4881015
91,6,4.166175
91,7,12.488725
91,8,26.825226
91,9,27.75119
91,10,13.135603
91,11,9.63041
91,12,6.1848125
91,13,3.1863675
91,14,3.9515393
91,15,3.058277
92,0,3.358725
92,1,2.979605
92,2,2.2914388
92,3,1.8630644
92,4,2.452029
92,5,5.478374
92,6,4.176937
92,7,2.1033819
92,8,2.5526414
92,9,0.9065881
92,10,0.8490468
92,11,1.0085346
92,12,0.89207995
92,13,0.52612287
92,14,1.6061598
92,15,2.6567767
93,0,1.5669144
93,1,1.9331596
93,2,1.1637189
93,3,0.6972867
93,4,0.737599
93,5,0.909911
93,6,1.0397236
93,7,0.90933406
93,8,2.5998244
93,9,1.8128821
93,10,0.93203497
93,11,1.414114
93,12,0.545258
93,13,0.59712446
93,14,0.9464291
93,15,0.7213935
94,0,0.694071
94,1,2.3977304
94,2,1.8121809
94,3,1.2938247
94,4,0.99000674
94,5,0.47968727
94,6,0.39852136
94,7,0.56231546
94,8,1.4110135
94,9,2.5163245
94,10,3.505239
94,11,1.5589815
94,12,1.2259331
94,13,0.56606287
94,14,0.5474204
94,15,0.52934706
95,0,0.80450946
95,1,1.2475513
95,2,0.31913266
95,3,0.25019568
95,4,0.40170598
95,5,0.26398164
95,6,0.4726432
95,7,1.2341596
95,8,2.7033224
95,9,2.1571047
95,10,0.73324054
95,11,0.6267723
95,12,0.5623324
95,13,0.5300054
95,14,0.45996794
95,15,0.8181652
96,0,0.9808649
96,1,0.72172415
96,2,2.6158834
96,3,3.153503
96,4,3.388073
96,5,0.88064444
96,6,0.8103463
96,7,0.52522427
96,8,0.6526966
96,9,1.5554216
96,10,1.9156497
96,11,2.8319552
96,12,1.4369876
96,13,0.7744164
96,14,0.662387
96,15,0.28530937
97,0,1.2603275
97,1,0.79578996
97,2,0.90069467
97,3,0.80816233
97,4,1.1894016
97,5,0.688228
97,6,0.83485925
97,7,0.7282032
97,8,1.028664
97,9,0.4876851
97,10,0.7638687
97,11,0.4396556
97,12,0.9574976
97,13,0.7085934
97,14,1.3829601
97,15,1.6894453
98,0,0.6475693
98,1,0.37843817
98,2,0.1570377
98,3,0.19414581
98,4,0.28527287
98,5,0.53726995
98,6,0.18784751
98,7,0.31030375
98,8,0.23699777
98,9,0.34988818
98,10,0.2345993
98,11,0.2927813
98,12,0.08576833
98,13,0.18058205
98,14,0.37243634
98,15,0.49508157
99,0,0.48817644
99,1,1.2181445
99,2,0.8259066
99,3,0.2745248
99,4,0.5739762
99,5,0.7601257
99,6,0.93579257
99,7,2.1930013
99,8,1.4896818
99,9,1.0325184
99,10,0.79351425
99,11,0.7777257
99,12,0.6466283
99,13,0.4116246
99,14,0.98645705
99,15,0.3754233
100,0,1.0165087
100,1,1.6279068
100,2,0.5597525
100,3,0.5620592
100,4,0.5123981
100,5,0.8803221
100,6,1.4502358
100,7,0.84869635
100,8,2.4443502
100,9,0.8404716
100,10,0.47427797
100,11,0.53273624
100,12,0.62399566
100,13,0.68407995
100,14,0.66093504
100,15,0.4082354
101,0,1.024122
101,1,0.38896748
101,2,0.5798869
101,3,0.71376085
101,4,0.328759
101,5,0.88559616
101,6,1.4381969
101,7,2.3230917
101,8,2.1849666
101,9,1.2406626
101,10,0.17484333
101,11,0.93429744
101,12,0.43520886
101,13,0.61949706
101,14,1.4620119
101,15,0.8207358
102,0,0.29070878
102,1,1.0161035
102,2,1.0027872
102,3,1.2498161
102,4,2.1492822
102,5,1.9879776
102,6,2.4952607
102,7,0.5703405
102,8,0.42160302
102,9,0.3781923
102,10,0.16626504
102,11,0.70911366
102,12,0.5782732
102,13,0.47275805
102,14,0.18989776
102,15,0.9005324
103,0,0.25392345
103,1,0.9416151
103,2,1.81053
103,3,4.384524
103,4,2.330944
103,5,2.2809496
103,6,1.3608658
103,7,0.6601447
103,8,0.7939598
103,9,0.41266203
103,10,0.9972969
103,11,1.7381662
103,12,2.5025032
103,13,3.7912707
103,14,1.7350957
103,15,0.33548367
104,0,2.7675805
104,1,2.8364983
104,2,3.6685836
104,3,1.8473675
104,4,1.0325742
104,5,1.4092329
104,6,3.1880555
104,7,2.5792742
104,8,6.933346
104,9,4.0857697
104,10,4.4936895
104,11,2.1343493
104,12,1.6786261
104,13,2.2748578
104,14,0.86727124
104,15,1.3621776
105,0,0.49189478
105,1,1.4465305
105,2,1.0560249
105,3,1.2069576
105,4,2.6785486
105,5,2.2457104
105,6,3.854655
105,7,0.45139164
105,8,1.5799465
105,9,1.1963137
105,10,3.830008
105,11,6.784602
105,12,6.481532
105,13,3.5784278
105,14,1.6841547
105,15,1.4185709
106,0,0.46979362
106,1,0.64828414
106,2,1.2318294
106,3,3.368066
106,4,1.5415285
106,5,1.0711683
106,6,0.58147144
106,7,0.4283325
106,8,0.23393068
106,9,0.63937104
106,10,0.5277797
106,11,0.8996577
106,12,1.2553606
106,13,1.9536345
106,14,1.5746106
106,15,0.9319197
107,0,0.1479181
107,1,0.107571855
107,2,0.22594032
107,3,0.112002596
107,4,0.103385605
107,5,0.87507236
107,6,1.2119377
107,7,0.8560594
107,8,0.5126219
107,9,0.26284388
107,10,0.16132483
107,11,0.5566727
107,12,0.5201174
107,13,0.6692428
107,14,0.7761088
107,15,0.41676456
108,0,2.3555696
108,1,1.4296399
108,2,0.6842693
108,3,0.41232595
108,4,0.516931
108,5,0.21096845
108,6,0.20160747
108,7,0.48524505
108,8,2.5366802
108,9,4.1159735
108,10,2.8107483
108,11,2.4480252
108,12,0.74526286
108,13,0.6194178
108,14,1.0653815
108,15,1.5524971
109,0,1.0513005
109,1,1.2075446
109,2,0.8949199
109,3,1.2343075
109,4,1.8643907
109,5,5.7457595
109,6,12.473591
109,7,1.1431575
109,8,1.153737
109,9,2.429325
109,10,0.9811266
109,11,0.62741506
109,12,0.6673709
109,13,2.958403
109,14,5.4736238
109,15,2.490406
110,0,0.4009245
110,1,0.27093112
110,2,0.1237969
110,3,0.09437489
110,4,0.0925939
110,5,0.16575074
110,6,0.46268988
110,7,0.5919026
110,8,1.1077269
110,9,0.12781145
110,10,0.17566888
110,11,0.28374746
110,12,0.022464477
110,13,0.2706297
110,14,0.21834338
110,15,0.33894354
111,0,1.3202249
111,1,1.2956594
111,2,0.7184483
111,3,0.8035801
111,4,1.0516088
111,5,0.98802835
111,6,0.9266082
111,7,1.3414339
111,8,1.2465346
111,9,0.7116136
111,10,0.74596906
111,11,0.56733716
111,12,0.55183786
111,13,1.0140408
111,14,1.9744949
111,15,1.7879257
112,0,8.935549
112,1,18.095743
112,2,13.099788
112,3,9.123146
112,4,5.0252314
112,5,5.4407206
112,6,3.24431
112,7,7.638959
112,8,22.287746
112,9,18.401525
112,10,25.062206
112,11,6.9115157
112,12,10.729158
112,13,4.901217
112,14,1.6627451
112,15,3.5588555
113,0,0.32524583
113,1,0.6854634
113,2,0.6994543
113,3,0.5819897
113,4,0.71287215
113,5,0.39641392
113,6,0.9257738
113,7,2.0661855
113,8,2.9926553
113,9,1.0397251
113,10,0.31761748
113,11,0.38527554
113,12,0.4554921
113,13,0.45873094
113,14,0.50317854
113,15,0.36448073
114,0,6.0280223
114,1,4.52281
114,2,8.41013
114,3,3.1728024
114,4,6.1466036
114,5,2.7243586
114,6,2.6534495
114,7,1.2431622
114,8,1.1896822
114,9,2.6336958
114,10,1.3145877
114,11,1.9640629
114,12,1.0011246
114,13,1.3831468
114,14,2.3303132
114,15,2.3139997
115,0,2.1926262
115,1,2.2775855
115,2,1.8612045
115,3,1.6384035
115,4,0.68978
115,5,1.3541604
115,6,1.130039
115,7,1.5291526
115,8,2.2468052
115,9,0.8467061
115,10,0.8621073
115,11,0.9484011
115,12,1.1144242
115,13,1.1155725
115,14,1.3870921
115,15,1.3798655
116,0,1.8061062
116,1,0.3515709
116,2,1.0808935
116,3,0.48178998
116,4,1.0993801
116,5,0.39133424
116,6,0.7038443
116,7,0.9427007
116,8,2.805622
116,9,1.5760841
116,10,4.714139
116,11,3.0995553
116,12,4.228545
116,13,2.0854492
116,14,0.8966254
116,15,0.629956
117,0,1.4070598
117,1,2.4350488
117,2,1.3957714
117,3,0.95845
117,4,0.92090875
117,5,0.29909864
117,6,0.20990391
117,7,0.92035615
117,8,3.0141854
117,9,4.071393
117,10,6.4765577
117,11,1.2775835
117,12,0.7233464
117,13,1.3627878
117,14,0.75975907
117,15,0.2508452
118,0,3.0183663
118,1,1.9005659
118,2,1.456762
118,3,0.46785673
118,4,0.35214967
118,5,0.41594726
118,6,0.6871789
118,7,2.078607
118,8,4.1200037
118,9,3.700189
118,10,3.0159936
118,11,0.9251013
118,12,0.5470615
118,13,0.44305286
118,14,0.9089637
118,15,1.5570519
119,0,0.80317056
119,1,2.5369833
119,2,4.018838
119,3,1.484988
119,4,2.1970146
119,5,1.2832105
119,6,2.149179
119,7,2.6920557
119,8,1.1909335
119,9,2.919233
119,10,6.5858064
119,11,2.4834144
119,12,1.1235892
119,13,0.82949084
119,14,1.7784449
119,15,0.88046885
120,0,1.293775
120,1,0.1434794
120,2,0.12404712
120,3,0.43595108
120,4,0.6226766
120,5,0.17124377
120,6,0.31619895
120,7,0.948594
120,8,2.0450428
120,9,1.3672348
120,10,0.6281063
120,11,0.34969467
120,12,0.628229
120,13,0.10442053
120,14,0.342655
120,15,0.3186832
121,0,1.265867
121,1,0.562793
121,2,0.26155216
121,3,0.31918794
121,4,0.20366967
121,5,0.51294756
121,6,0.6125802
121,7,2.3304021
121,8,1.8268766
121,9,1.9668556
121,10,1.432561
121,11,2.1748538
121,12,0.7836709
121,13,0.44807464
121,14,1.2196457
121,15,0.9064085
122,0,0.72713655
122,1,0.40132922
122,2,0.26937437
122,3,0.72682273
122,4,0.3620463
122,5,0.61960113
122,6,0.81451845
122,7,1.1981436
122,8,0.7347422
122,9,0.9105221
122,10,0.67538035
122,11,0.45444685
122,12,0.45753303
122,13,0.69287574
122,14,0.81479484
122,15,0.51861066
123,0,3.0210824
123,1,1.5512456
123,2,4.459175
123,3,2.538381
123,4,3.5490806
123,5,3.158621
123,6,1.4740634
123,7,1.7974031
123,8,2.2831097
123,9,2.5170228
123,10,2.872457
123,11,2.5661948
123,12,5.1760263
123,13,4.368513
123,14,2.5927327
123,15,9.064837
124,0,1.0557551
124,1,0.65386945
124,2,0.8473651
124,3,3.697228
124,4,1.1484158
124,5,1.7338053
124,6,1.5961028
124,7,0.39036041
124,8,0.2628231
124,9,0.3396361
124,10,0.09273484
124,11,0.85403186
124,12,1.1802846
124,13,0.4978024
124,14,0.8393838
124,15,0.9169186
125,0,1.8809512
125,1,3.5248997
125,2,2.808679
125,3,1.3585198
125,4,0.3876012
125,5,0.7089402
125,6,1.0875971
125,7,2.13069
125,8,4.0346704
125,9,7.355237
125,10,5.074413
125,11,2.735521
125,12,1.6035722
125,13,0.5288281
125,14,0.5844611
125,15,0.7324757
126,0,0.61868256
126,1,0.58799255
126,2,1.0863045
126,3,1.076915
126,4,0.7419345
126,5,0.97040397
126,6,1.1756828
126,7,0.9314127
126,8,1.0241032
126,9,1.4704577
126,10,1.1395166
126,11,1.4810508
126,12,1.7045739
126,13,1.1098096
126,14,1.2114836
126,15,0.66092914
127,0,1.0332258
127,1,0.73431396
127,2,1.3819735
127,3,1.7045761
127,4,0.62685454
127,5,1.8230715
127,6,1.6999807
127,7,1.0324533
127,8,1.197137
127,9,0.8645846
127,10,0.85349166
127,11,1.0253452
127,12,0.921679
127,13,1.975317
127,14,5.5635715
127,15,1.7755133
128,0,2.84656
128,1,1.3981459
128,2,0.37444794
128,3,0.97773206
128,4,2.085619
128,5,1.9184837
128,6,3.132359
128,7,1.6485325
128,8,5.9223742
128,9,3.207402
128,10,1.3537772
128,11,1.3872094
128,12,2.6328063
128,13,2.433289
128,14,1.7700453
128,15,2.338978
129,0,0.60755587
129,1,1.2043142
129,2,4.0979176
129,3,3.8877277
129,4,3.0536914
129,5,2.1408699
129,6,1.1809237
129,7,0.46357918
129,8,0.8826326
129,9,1.6486208
129,10,4.9245477
129,11,6.823163
129,12,9.15165
129,13,3.8856015
129,14,0.82863283
129,15,0.6289398
130,0,2.5477633
130,1,1.4747374
130,2,1.5190005
130,3,0.8662611
130,4,0.34465924
130,5,0.46012536
130,6,2.7708335
130,7,2.0801938
130,8,3.9769502
130,9,2.6934636
130,10,1.30698
130,11,1.5497067
130,12,0.57760274
130,13,0.5227729
130,14,2.7374225
130,15,1.7913862
131,0,4.740939
131,1,4.1450796
131,2,4.5115805
131,3,0.98226374
131,4,1.5890115
131,5,3.9138165
131,6,2.2206054
131,7,1.8028389
131,8,2.1789536
131,9,1.7026958
131,10,1.487715
131,11,0.78758234
131,12,0.9918418
131,13,1.4685122
131,14,2.4070296
131,15,1.3872237
132,0,1.0963247
132,1,0.61983865
132,2,0.4888228
132,3,0.6268876
132,4,0.28618065
132,5,0.3976944
132,6,0.6333384
132,7,2.8261895
132,8,6.1918483
132,9,0.8396679
132,10,0.46664053
132,11,0.57614934
132,12,0.5356624
132,13,0.2559324
132,14,0.31787235
132,15,1.5205431
133,0,1.2337546
133,1,0.6482413
133,2,0.9629307
133,3,1.7415107
133,4,1.0140179
133,5,1.1498221
133,6,0.44255695
133,7,0.56048405
133,8,3.714954
133,9,1.320987
133,10,1.8370262
133,11,0.50265515
133,12,1.3485887
133,13,0.51319695
133,14,1.8882067
133,15,0.6438547
134,0,2.2274587
134,1,1.5553573
134,2,1.4256847
134,3,0.9168544
134,4,1.5799271
134,5,1.744656
134,6,3.7665114
134,7,3.2047348
134,8,5.739322
134,9,1.7249639
134,10,3.1723676
134,11,2.1313782
134,12,1.3872111
134,13,2.9699903
134,14,2.8670886
134,15,2.4440532
135,0,2.2743466
135,1,2.5364795
135,2,0.5107407
135,3,0.2354429
135,4,0.52512044
135,5,0.44182292
135,6,0.9477245
135,7,2.599199
135,8,3.1170425
135,9,2.811988
135,10,0.97680473
135,11,0.37350357
135,12,1.4715178
135,13,0.41631055
135,14,1.817757
135,15,0.86053497
136,0,0.7849029
136,1,1.3714349
136,2,0.8750849
136,3,0.7762092
136,4,0.5958353
136,5,0.6419914
136,6,1.2794987
136,7,1.074214
136,8,1.5640017
136,9,1.7841198
136,10,2.1309514
136,11,1.2452036
136,12,1.7594665
136,13,1.1899147
136,14,1.0313413
136,15,0.48807788
137,0,2.6983142
137,1,1.5892842
137,2,1.0330389
137,3,2.33987
137,4,1.5100195
137,5,1.8580887
137,6,1.7359194
137,7,1.9707086
137,8,2.4896696
137,9,1.9120228
137,10,3.6677766
137,11,6.366135
137,12,5.583111
137,13,4.9351945
137,14,1.6949135
137,15,1.9134722
138,0,1.4577931
138,1,1.4219797
138,2,0.6080357
138,3,0.9017488
138,4,0.26193336
138,5,0.43383518
138,6,0.7291769
138,7,0.96287745
138,8,3.6067386
138,9,1.6942785
138,10,1.3748221
138,11,1.0402247
138,12,0.7714513
138,13,0.97145194
138,14,1.681189
138,15,0.31245342
139,0,1.8683735
139,1,1.8734392
139,2,1.3930387
139,3,1.5232666
139,4,1.9273049
139,5,3.1562777
139,6,2.2401204
139,7,2.1837332
139,8,1.4972565
139,9,1.7611433
139,10,1.3364851
139,11,2.3206146
139,12,2.1267104
139,13,4.5114465
139,14,4.866961
139,15,2.6446552
140,0,1.3326769
140,1,0.67530936
140,2,0.87403727
140,3,1.5499061
140,4,0.7783306
140,5,1.3024509
140,6,1.0788062
140,7,1.682869
140,8,1.9758184
140,9,0.8497998
140,10,0.5021719
140,11,0.655137
140,12,0.31322157
140,13,0.5335248
140,14,1.1432925
140,15,0.94616205
141,0,1.1612289
141,1,0.8801392
141,2,4.3614283
141,3,7.4982595
141,4,6.669201
141,5,4.781125
141,6,1.8680995
141,7,0.6563483
141,8,1.3057325
141,9,0.58232033
141,10,1.8356441
141,11,2.3110852
141,12,3.259456
141,13,2.198818
141,14,2.0457816
141,15,1.0109861
142,0,1.6360788
142,1,0.5922873
142,2,3.556523
142,3,6.9086914
142,4,6.5338836
142,5,3.003981
142,6,0.56689095
142,7,0.90409213
142,8,0.60007244
142,9,0.5976771
142,10,3.938146
142,11,8.441015
142,12,14.523796
142,13,7.210578
142,14,2.0587997
142,15,0.7787222
143,0,2.5084946
143,1,3.6781726
143,2,1.1722419
143,3,0.7982913
143,4,0.70052546
143,5,1.0219955
143,6,1.1437743
143,7,3.59357
143,8,4.690999
143,9,6.4472146
143,10,1.6094471
143,11,0.56034243
143,12,0.7366626
143,13,1.3141065
143,14,1.4345026
143,15,1.6378673
144,0,3.5340657
144,1,5.699153
144,2,7.9795294
144,3,3.8523297
144,4,2.8110433
144,5,1.4226412
144,6,0.7156993
144,7,1.0010811
144,8,0.92025405
144,9,1.3968103
144,10,2.8195977
144,11,1.7124224
144,12,2.105212
144,13,1.2676421
144,14,1.5094357
144,15,1.512619
145,0,1.7276653
145,1,0.9988057
145,2,1.3666914
145,3,4.088945
145,4,2.5904474
145,5,1.1869911
145,6,1.6431084
145,7,1.2617006
145,8,0.8097787
145,9,2.9898543
145,10,5.0125613
145,11,10.489044
145,12,13.468887
145,13,5.415649
145,14,2.879724
145,15,1.3306595
146,0,0.35572308
146,1,0.2022293
146,2,0.4227829
146,3,0.67653567
146,4,0.28197733
146,5,0.40836126
146,6,0.5428882
146,7,0.36237964
146,8,0.22393033
146,9,0.22888723
146,10,0.6612573
146,11,0.34272307
146,12,0.18598554
146,13,1.2930139
146,14,0.5854701
146,15,0.44785437
147,0,2.1047876
147,1,1.2761815
147,2,0.94682676
147,3,1.1358734
147,4,0.44497067
147,5,0.72497106
147,6,0.96020955
147,7,1.4149011
147,8,2.7820563
147,9,2.3619769
147,10,1.0498407
147,11,1.0754584
147,12,0.9075696
147,13,0.45326573
147,14,0.82041895
147,15,0.8909176
148,0,1.6428814
148,1,1.1251452
148,2,0.5841726
148,3,1.1714928
148,4,0.70529467
148,5,0.5870114
148,6,0.82927144
148,7,1.5236514
148,8,2.806142
148,9,4.029752
148,10,0.98491704
148,11,0.50574034
148,12,0.3340967
148,13,0.40385213
148,14,0.72085273
148,15,0.8796207
149,0,1.1299107
149,1,0.95578605
149,2,0.99634707
149,3,2.2881956
149,4,2.1395497
149,5,1.1005858
149,6,1.2037017
149,7,1.2928551
149,8,1.1430392
149,9,0.81368494
149,10,1.1223387
149,11,1.4687269
149,12,1.8422899
149,13,2.392999
149,14,1.5456303
149,15,0.73352784
150,0,0.25093457
150,1,0.3951846
150,2,1.3629439
150,3,1.2212701
150,4,2.03643
150,5,0.7515849
150,6,0.69387996
150,7,0.7267806
150,8,0.23425409
150,9,0.4171219
150,10,0.25680527
150,11,0.50599587
150,12,0.36001885
150,13,0.22874781
150,14,0.22082296
150,15,0.40039712
151,0,0.8035861
151,1,0.52844566
151,2,7.8397303
151,3,5.8802066
151,4,6.0423236
151,5,7.0987234
151,6,1.7720234
151,7,0.6992087
151,8,0.98164785
151,9,1.0953039
151,10,3.2828507
151,11,10.360098
151,12,13.079514
151,13,5.4071083
151,14,1.4923246
151,15,2.499061
152,0,2.8283014
152,1,2.278765
152,2,1.5188949
152,3,0.34122074
152,4,0.13488781
152,5,1.549327
152,6,0.7832534
152,7,2.13236
152,8,5.3183694
152,9,7.1633735
152,10,5.1080337
152,11,0.84730184
152,12,1.1401122
152,13,1.602067
152,14,1.7166255
152,15,1.0228192
153,0,1.2089036
153,1,0.91813374
153,2,0.63546515
153,3,0.6613272
153,4,0.30726582
153,5,1.2575123
153,6,1.3078271
153,7,2.3492658
153,8,3.4893773
153,9,1.898207
153,10,1.3491037
153,11,0.7442436
153,12,0.5729197
153,13,0.5817997
153,14,1.2978203
153,15,0.4861578
154,0,14.855433
154,1,5.780137
154,2,1.2923312
154,3,0.5080896
154,4,0.99817723
154,5,0.8568338
154,6,2.7307134
154,7,17.916256
154,8,21.022308
154,9,9.265583
154,10,0.55289525
154,11,0.40922633
154,12,0.77073735
154,13,1.2902443
154,14,3.501229
154,15,11.524504
155,0,2.0781415
155,1,4.2960563
155,2,7.5394454
155,3,1.8700962
155,4,1.2194474
155,5,0.47105074
155,6,0.6862596
155,7,0.633764
155,8,1.3376552
155,9,2.2970002
155,10,1.6817665
155,11,0.7888781
155,12,1.0230157
155,13,0.651228
155,14,0.43280545
155,15,0.6461037
156,0,0.61536497
156,1,0.4307657
156,2,0.28132343
156,3,0.11645301
156,4,0.41099042
156,5,0.18361527
156,6,0.31414038
156,7,0.297525
156,8,0.40193528
156,9,0.33629537
156,10,0.32909733
156,11,0.11986601
156,12,0.25336686
156,13,0.63809484
156,14,0.31674072
156,15,0.267049
157,0,0.96441144
157,1,0.7181445
157,2,0.67121834
157,3,1.6064078
157,4,0.61436826
157,5,1.5668645
157,6,0.5853761
157,7,0.52058536
157,8,0.70577085
157,9,0.93939817
157,10,0.9259187
157,11,1.2917597
157,12,2.1370687
157,13,1.4564853
157,14,0.7728952
157,15,0.25741464
158,0,11.599538
158,1,3.4888637
158,2,2.8431697
158,3,2.581584
158,4,4.091384
158,5,2.1166053
158,6,4.371559
158,7,2.5668883
158,8,1.3651302
158,9,1.8247387
158,10,1.6560199
158,11,1.2708285
158,12,3.831987
158,13,5.4955125
158,14,9.620306
158,15,11.952623
159,0,2.124397
159,1,1.5073547
159,2,1.0605118
159,3,1.301813
159,4,0.857248
159,5,1.3743253
159,6,1.9460379
159,7,4.012858
159,8,5.475233
159,9,2.7630687
159,10,1.3742473
159,11,1.4252096
159,12,1.1025846
159,13,0.9393318
159,14,1.9611763
159,15,2.4794018
160,0,3.0586026
160,1,3.416439
160,2,0.9745156
160,3,0.6211053
160,4,1.246012
160,5,0.9583677
160,6,3.69852
160,7,2.5031614
160,8,6.703013
160,9,2.5683312
160,10,0.9647195
160,11,1.4897952
160,12,0.7877727
160,13,0.86192083
160,14,2.8826127
160,15,2.827783
161,0,1.0396149
161,1,0.7375464
161,2,0.8476418
161,3,0.7889849
161,4,0.33192086
161,5,0.9134997
161,6,0.6574942
161,7,1.2441471
161,8,2.1268203
161,9,0.9622437
161,10,0.6785855
161,11,0.550887
161,12,0.8605399
161,13,0.8651538
161,14,0.6211472
161,15,0.6432962
162,0,2.0812125
162,1,2.0326476
162,2,0.8575187
162,3,0.57051057
162,4,1.3987783
162,5,1.0873352
162,6,0.7942897
162,7,2.8177774
162,8,8.527811
162,9,3.092691
162,10,1.2649553
162,11,1.5120966
162,12,1.1576936
162,13,1.2046674
162,14,0.78773886
162,15,1.3839864
163,0,0.98579615
163,1,1.8607975
163,2,2.8874955
163,3,2.3647804
163,4,2.4080358
163,5,4.6686583
163,6,3.0944278
163,7,6.673163
163,8,1.0066583
163,9,0.33574316
163,10,1.1169592
163,11,2.0685728
163,12,2.0666203
163,13,1.6248581
163,14,2.0780072
163,15,1.1986082
164,0,6.7288427
164,1,6.73755
164,2,9.9329
164,3,18.133736
164,4,11.828296
164,5,11.7647915
164,6,4.4445367
164,7,6.3523397
164,8,2.0140555
164,9,3.4492707
164,10,6.9596915
164,11,2.2030044
164,12,6.073146
164,13,5.6025834
164,14,15.107491
164,15,10.044792
165,0,0.7540221
165,1,0.8760539
165,2,1.640016
165,3,0.4507048
165,4,0.82345504
165,5,0.8677556
165,6,0.8477958
165,7,0.55218536
165,8,0.96829474
165,9,1.1841689
165,10,1.2575103
165,11,1.0922086
165,12,2.4876459
165,13,1.0705125
165,14,0.82476294
165,15,0.4051115
166,0,0.73836726
166,1,0.3370859
166,2,0.13689464
166,3,0.40224218
166,4,0.35510656
166,5,0.7046319
166,6,0.8299211
166,7,1.0590643
166,8,1.3932246
166,9,1.256916
166,10,0.17879546
166,11,0.43817583
166,12,0.39834285
166,13,0.37190008
166,14,0.47802958
166,15,0.6933523
167,0,0.85443944
167,1,1.2636569
167,2,0.18854314
167,3,0.11720413
167,4,0.41520324
167,5,0.19635954
167,6,0.45766336
167,7,0.93466884
167,8,2.6492445
167,9,2.3365595
167,10,0.9317306
167,11,0.09881851
167,12,0.15291613
167,13,0.59134924
167,14,0.49481663
167,15,0.46714106
168,0,0.3521188
168,1,0.11962803
168,2,0.28418335
168,3,0.372518
168,4,0.35931334
168,5,0.6308485
168,6,0.31579575
168,7,0.42307138
168,8,0.1371096
168,9,0.20530136
168,10,0.3343185
168,11,0.56044114
168,12,0.68113846
168,13,0.9878709
168,14,0.24977621
168,15,0.33999255
169,0,1.1177744
169,1,1.0879164
169,2,0.692894
169,3,0.4994092
169,4,0.5719919
169,5,0.74728197
169,6,0.5996057
169,7,1.8982422
169,8,3.5527172
169,9,1.5480483
169,10,0.8127893
169,11,0.37442255
169,12,0.3590343
169,13,0.6559657
169,14,0.56782985
169,15,1.2712613
170,0,0.97180206
170,1,1.461402
170,2,0.60219944
170,3,0.2944939
170,4,0.16327272
170,5,0.23527458
170,6,0.69282335
170,7,1.484757
170,8,1.8489338
170,9,1.2771103
170,10,0.4090081
170,11,0.17413832
170,12,0.32918704
170,13,0.41008267
170,14,0.12460885
170,15,0.7513085
171,0,2.4797523
171,1,3.0095198
171,2,0.7217915
171,3,0.5482609
171,4,0.45461574
171,5,0.64767563
171,6,0.951465
171,7,0.61512023
171,8,1.6680248
171,9,1.0578905
171,10,0.57426465
171,11,0.9903466
171,12,0.38874373
171,13,0.6250105
171,14,0.42332888
171,15,1.0733718
172,0,1.5846564
172,1,0.8798683
172,2,0.25791892
172,3,0.32457155
172,4,0.7593025
172,5,0.778213
172,6,1.3394687
172,7,1.8040402
172,8,3.0688272
172,9,0.50080734
172,10,0.98930645
172,11,0.501735
172,12,0.4542954
172,13,0.69412917
172,14,1.1109141
172,15,1.8627659
173,0,0.4432869
173,1,0.2120314
173,2,0.41003102
173,3,0.4223257
173,4,1.1652191
173,5,0.7707447
173,6,1.0006907
173,7,0.4553373
173,8,0.49976096
173,9,0.38770443
173,10,0.33730456
173,11,1.2919701
173,12,1.6348927
173,13,2.9342372
173,14,1.2740027
173,15,0.67055553
174,0,1.9925883
174,1,1.8850234
174,2,0.8248218
174,3,0.49974814
174,4,1.2016844
174,5,2.1458278
174,6,5.3030453
174,7,2.8264246
174,8,3.07402
174,9,3.4583194
174,10,0.88880223
174,11,0.8606556
174,12,1.0876578
174,13,0.16211376
174,14,2.1020322
174,15,2.7043736
175,0,2.5242414
175,1,3.1457314
175,2,2.21691
175,3,6.080433
175,4,3.1078384
175,5,3.7899456
175,6,2.00977
175,7,3.9099464
175,8,2.8451178
175,9,2.5534182
175,10,1.9158304
175,11,2.790599
175,12,6.9366035
175,13,2.1470509
175,14,2.4888868
175,15,1.9167353
176,0,0.91503334
176,1,0.67737293
176,2,0.41862568
176,3,0.23110826
176,4,0.42341572
176,5,0.46633023
176,6,0.1950316
176,7,0.53260297
176,8,1.3620856
176,9,1.0108695
176,10,0.6004239
176,11,0.23622957
176,12,0.2617469
176,13,0.40485772
176,14,0.66836923
176,15,0.4616681
177,0,1.3483125
177,1,1.9385017
177,2,1.0397663
177,3,0.8565844
177,4,0.38429052
177,5,1.0149951
177,6,0.5428129
177,7,2.7988677
