neuron_id,angle_shown,rate,rate_error
864691135889813897,0,6.41771484,0.64459066
864691135889813897,1,3.57003238,0.36659037
864691135889813897,2,1.51433434,0.19575715
864691135889813897,3,6.75326396,0.74301407
864691135889813897,4,5.09514739,0.58388202
864691135889813897,5,3.40997776,0.42673691
864691135889813897,6,2.58599682,0.28035463
864691135889813897,7,5.83393181,0.41830827
864691134940753507,0,3.24185856,0.30810927
864691134940753507,1,4.70644036,0.460119
864691134940753507,2,4.16697865,0.42768775
864691134940753507,3,6.32362635,0.55238244
864691134940753507,4,7.12211607,0.59369275
864691134940753507,5,4.38755774,0.41542845
864691134940753507,6,5.38775565,0.58958473
864691134940753507,7,2.88176206,0.27880974
864691136119412504,0,14.58314735,1.17885944
864691136119412504,1,12.12819421,1.50216371
864691136119412504,2,6.72910389,0.66653091
864691136119412504,3,4.24689972,0.5717497
864691136119412504,4,4.48899522,0.36344255
864691136119412504,5,7.85863441,0.88747869
864691136119412504,6,6.24633022,0.80984778
864691136119412504,7,6.86593426,0.67059094
864691135786045124,0,66.88269167,3.22457626
864691135786045124,1,56.22759688,2.91262279
864691135786045124,2,36.2016737,2.29893385
864691135786045124,3,29.4882617,2.34261009
864691135786045124,4,31.577754,2.41783143
864691135786045124,5,21.76495468,1.71718794
864691135786045124,6,14.6605945,1.23643992
864691135786045124,7,40.24356463,2.60755877
864691135572345581,0,2.21943933,0.21146481
864691135572345581,1,2.30250214,0.23145014
864691135572345581,2,2.51108298,0.32390645
864691135572345581,3,7.42734302,1.32586147
864691135572345581,4,3.79303274,0.46600365
864691135572345581,5,1.38127642,0.16159774
864691135572345581,6,2.80178185,0.44152814
864691135572345581,7,4.80894319,0.72544735
864691135518989962,0,4.0829081,0.46020803
864691135518989962,1,3.94755853,0.31431384
864691135518989962,2,6.5383707,0.7694108
864691135518989962,3,5.52401179,0.5035312
864691135518989962,4,2.31533417,0.23107838
864691135518989962,5,4.72030071,0.61255193
864691135518989962,6,2.82154715,0.37546976
864691135518989962,7,4.21273508,0.4305026
864691135468998482,0,1.73242927,0.21452551
864691135468998482,1,1.28381905,0.11321353
864691135468998482,2,1.54735038,0.13912049
864691135468998482,3,2.50180135,0.22072093
864691135468998482,4,1.634546,0.14487618
864691135468998482,5,2.7371656,0.24542378
864691135468998482,6,1.17996288,0.11475475
864691135468998482,7,1.89555306,0.18647913
864691134965261599,0,3.57048793,0.298262
864691134965261599,1,4.95014857,0.34107976
864691134965261599,2,8.2068686,0.50033766
864691134965261599,3,6.58949771,0.45232624
864691134965261599,4,4.65084319,0.31240467
864691134965261599,5,3.72922282,0.37878238
864691134965261599,6,1.94055338,0.18204777
864691134965261599,7,2.73197186,0.2365419
864691135715996954,0,17.25212206,1.36741959
864691135715996954,1,8.27801371,0.63158495
864691135715996954,2,7.39759256,1.06192926
864691135715996954,3,4.36617106,0.41321348
864691135715996954,4,6.56726165,0.82610733
864691135715996954,5,5.85254121,0.52454592
864691135715996954,6,17.4186848,1.64569546
864691135715996954,7,19.67902499,1.17703781
864691135472179506,0,1.22242091,0.11439042
864691135472179506,1,1.00574271,0.07922759
864691135472179506,2,0.93154363,0.07143038
864691135472179506,3,1.36048972,0.1132558
864691135472179506,4,1.28460581,0.09272966
864691135472179506,5,1.38166034,0.11841243
864691135472179506,6,1.06745852,0.07810193
864691135472179506,7,2.12522648,0.16543131
864691135762624310,0,2.25255856,0.25757614
864691135762624310,1,2.21598825,0.38900778
864691135762624310,2,3.95704704,0.30345573
864691135762624310,3,10.93413504,0.81083493
864691135762624310,4,7.4329353,0.47002997
864691135762624310,5,11.28701344,0.95589507
864691135762624310,6,6.28502294,0.59283947
864691135762624310,7,1.4773432,0.17935402
864691135515938515,0,5.82779898,1.10904365
864691135515938515,1,1.78019796,0.16661578
864691135515938515,2,2.32006029,0.15954189
864691135515938515,3,2.1842562,0.17815127
864691135515938515,4,2.21474095,0.30075151
864691135515938515,5,1.5404698,0.13873595
864691135515938515,6,2.03220823,0.23540512
864691135515938515,7,2.0270476,0.14200787
864691134917418762,0,12.19693922,1.18789022
864691134917418762,1,11.03956328,0.96914563
864691134917418762,2,8.65066693,0.78152311
864691134917418762,3,10.64011645,0.9624906
864691134917418762,4,6.86439714,0.53555992
864691134917418762,5,7.34194921,0.72693884
864691134917418762,6,20.37947193,1.84916545
864691134917418762,7,16.81625621,1.67743093
864691135489445946,0,1.10944573,0.0858687
864691135489445946,1,1.32797235,0.09720609
864691135489445946,2,1.08303788,0.08199747
864691135489445946,3,1.4584024,0.11884662
864691135489445946,4,1.22224797,0.09260326
864691135489445946,5,1.24464052,0.08903237
864691135489445946,6,1.73082206,0.11912602
864691135489445946,7,1.32948897,0.09699724
864691135992488385,0,1.6095768,0.15231654
864691135992488385,1,1.6727254,0.13900636
864691135992488385,2,2.69129038,0.2207818
864691135992488385,3,1.78762619,0.14246921
864691135992488385,4,1.4085743,0.12944853
864691135992488385,5,1.02852528,0.09768598
864691135992488385,6,1.06737411,0.08264594
864691135992488385,7,1.00084327,0.091688
864691135502493277,0,3.99558601,0.30037621
864691135502493277,1,4.90073614,0.31768744
864691135502493277,2,5.80974,0.27390244
864691135502493277,3,4.36251518,0.2496391
864691135502493277,4,4.21914554,0.28409969
864691135502493277,5,3.98751996,0.22553236
864691135502493277,6,3.46465909,0.22189478
864691135502493277,7,3.08270252,0.2262085
864691135866144901,0,3.68783138,0.20740814
864691135866144901,1,4.69345424,0.25227605
864691135866144901,2,4.32014481,0.27559632
864691135866144901,3,4.56106167,0.31785236
864691135866144901,4,4.32387761,0.28654051
864691135866144901,5,5.04135342,0.26589558
864691135866144901,6,6.48790034,0.44599963
864691135866144901,7,4.4140423,0.25776019
864691135561444577,0,1.41666838,0.11762668
864691135561444577,1,1.55393028,0.10291035
864691135561444577,2,2.11646682,0.14845936
864691135561444577,3,2.36543077,0.14576297
864691135561444577,4,1.99564011,0.13337827
864691135561444577,5,2.00785405,0.13165963
864691135561444577,6,1.83775154,0.11272265
864691135561444577,7,1.22419144,0.07745289
864691136391246207,0,13.22824573,1.20049668
864691136391246207,1,8.81337681,0.85658867
864691136391246207,2,13.4658098,1.26394917
864691136391246207,3,19.0678407,1.35685862
864691136391246207,4,19.27332691,1.44772146
864691136391246207,5,30.96443771,2.00697982
864691136391246207,6,16.83376576,1.15790731
864691136391246207,7,19.89080453,1.60147138
864691136291083671,0,7.08651969,1.1519975
864691136291083671,1,2.22742613,0.38486881
864691136291083671,2,1.57205379,0.322619
864691136291083671,3,1.75044851,0.21144925
864691136291083671,4,2.66026489,0.31891121
864691136291083671,5,0.95297282,0.16204383
864691136291083671,6,1.83120347,0.23307499
864691136291083671,7,3.17234669,0.51555215
864691135454913386,0,9.14809844,0.50345156
864691135454913386,1,3.54031721,0.27805081
864691135454913386,2,1.51650373,0.1309781
864691135454913386,3,1.02790871,0.13174514
864691135454913386,4,1.27057349,0.14938488
864691135454913386,5,1.66933485,0.14538527
864691135454913386,6,2.43000474,0.17452762
864691135454913386,7,8.50836016,0.43969742
864691135701917563,0,2.21769053,0.17366692
864691135701917563,1,2.49161796,0.16443228
864691135701917563,2,4.23807585,0.2940892
864691135701917563,3,4.24686979,0.26027079
864691135701917563,4,3.46976588,0.24058315
864691135701917563,5,2.06376255,0.1519418
864691135701917563,6,1.6657188,0.11795988
864691135701917563,7,1.26041657,0.11532069
864691135586124668,0,19.67921027,1.64578923
864691135586124668,1,21.71758868,1.94539342
864691135586124668,2,20.53168502,1.69656059
864691135586124668,3,11.31704804,1.10236051
864691135586124668,4,6.01083031,0.75116346
864691135586124668,5,3.391025,0.30568618
864691135586124668,6,6.80015758,0.76887495
864691135586124668,7,10.53459684,0.86304248
864691135503531957,0,7.30206352,0.90165669
864691135503531957,1,4.16556177,0.3216299
864691135503531957,2,5.53732587,0.59644847
864691135503531957,3,1.80624261,0.15829114
864691135503531957,4,2.62633802,0.26340843
864691135503531957,5,1.64955082,0.20591385
864691135503531957,6,2.95699571,0.24242428
864691135503531957,7,3.91786132,0.33892556
864691135760107342,0,0.49723754,0.06059343
864691135760107342,1,0.67189712,0.116886
864691135760107342,2,0.80144613,0.08473079
864691135760107342,3,0.49408382,0.07728073
864691135760107342,4,0.89312139,0.11071023
864691135760107342,5,1.04609905,0.11710136
864691135760107342,6,0.72133614,0.09770393
864691135760107342,7,0.36115496,0.04624987
864691135213116288,0,5.59473478,0.42958626
864691135213116288,1,1.90735864,0.18900051
864691135213116288,2,2.9367362,0.27169435
864691135213116288,3,1.58533076,0.16020025
864691135213116288,4,2.49888297,0.27024623
864691135213116288,5,2.62599778,0.33958422
864691135213116288,6,3.13923792,0.39531425
864691135213116288,7,3.16286879,0.29764602
864691135367824633,0,3.95460852,0.41295384
864691135367824633,1,1.04226176,0.12475598
864691135367824633,2,2.18337028,0.35850244
864691135367824633,3,2.42550765,0.29539705
864691135367824633,4,0.92565874,0.14050353
864691135367824633,5,1.25865976,0.20442622
864691135367824633,6,4.11024878,0.7083272
864691135367824633,7,2.43400798,0.24256026
864691135754688973,0,3.97263464,0.23157417
864691135754688973,1,2.95710055,0.16281698
864691135754688973,2,2.2790825,0.16009654
864691135754688973,3,2.77712398,0.16564643
864691135754688973,4,3.06079558,0.20817813
864691135754688973,5,2.11679738,0.12633005
864691135754688973,6,2.19437495,0.13452252
864691135754688973,7,3.98819973,0.23190451
864691135816635983,0,0.95064944,0.14321561
864691135816635983,1,0.70337903,0.0794992
864691135816635983,2,0.35631217,0.06856787
864691135816635983,3,0.36926061,0.05290401
864691135816635983,4,0.58943255,0.0842083
864691135816635983,5,1.35265244,0.14181782
864691135816635983,6,0.55627601,0.07148293
864691135816635983,7,0.4528027,0.06979013
864691136194766294,0,4.72235132,0.34952339
864691136194766294,1,5.26152784,0.35975046
864691136194766294,2,1.50530666,0.13062794
864691136194766294,3,3.30479459,0.29120318
864691136194766294,4,2.7720928,0.20656048
864691136194766294,5,2.75422848,0.21549787
864691136194766294,6,3.01301451,0.20654733
864691136194766294,7,4.22925808,0.29660676
864691135480132294,0,2.19874908,0.32643078
864691135480132294,1,2.29584306,0.43997967
864691135480132294,2,1.27854631,0.15311865
864691135480132294,3,2.17953857,0.34191871
864691135480132294,4,2.37358677,0.24786542
864691135480132294,5,1.05942811,0.10814326
864691135480132294,6,2.87907169,0.33927607
864691135480132294,7,1.04985308,0.12790152
864691135463371421,0,6.52716938,0.39506081
864691135463371421,1,4.07305183,0.33242919
864691135463371421,2,1.49705445,0.14674673
864691135463371421,3,2.73580646,0.32840314
864691135463371421,4,2.37907183,0.18166905
864691135463371421,5,1.79397731,0.12621551
864691135463371421,6,3.98487699,0.28657897
864691135463371421,7,6.63386496,0.61311742
864691135800276834,0,10.56453129,1.14949861
864691135800276834,1,5.79877009,0.63827908
864691135800276834,2,9.53842987,0.84667223
864691135800276834,3,15.48449371,1.22772981
864691135800276834,4,24.41543982,1.79082284
864691135800276834,5,10.75582559,0.83947534
864691135800276834,6,15.15661271,1.65161694
864691135800276834,7,12.23628858,1.05174756
864691135583458925,0,3.00654135,0.37527579
864691135583458925,1,3.49755022,0.30842696
864691135583458925,2,1.46295955,0.18906166
864691135583458925,3,0.96437956,0.1067453
864691135583458925,4,1.78073007,0.28160475
864691135583458925,5,2.39087544,0.25778074
864691135583458925,6,4.27788345,0.70989326
864691135583458925,7,9.23670934,1.11183528
864691134948217852,0,5.84568196,0.4394279
864691134948217852,1,3.42380291,0.43872033
864691134948217852,2,0.50034608,0.07537743
864691134948217852,3,1.97955013,0.22770457
864691134948217852,4,3.07328073,0.25613383
864691134948217852,5,1.36225916,0.14410092
864691134948217852,6,2.52235773,0.40179461
864691134948217852,7,3.88388341,0.34207261
864691136309677914,0,0.90234109,0.09356862
864691136309677914,1,0.25869108,0.03377111
864691136309677914,2,0.28027034,0.04410095
864691136309677914,3,0.76463135,0.08743333
864691136309677914,4,0.6063274,0.07247322
864691136309677914,5,0.70087856,0.07672513
864691136309677914,6,0.63662715,0.06294354
864691136309677914,7,0.88173606,0.14035024
864691135741100395,0,2.29934854,0.15342831
864691135741100395,1,2.09445304,0.14421431
864691135741100395,2,1.15882969,0.0910062
864691135741100395,3,0.71896781,0.06471219
864691135741100395,4,0.52238199,0.05639196
864691135741100395,5,0.65577504,0.06180722
864691135741100395,6,0.83904147,0.09561791
864691135741100395,7,1.57652606,0.12495669
864691135994896810,0,5.93096913,0.49388124
864691135994896810,1,6.13786042,0.46378644
864691135994896810,2,5.4722728,0.38570298
864691135994896810,3,4.89183268,0.50863981
864691135994896810,4,6.60589887,0.44086493
864691135994896810,5,6.23166853,0.44662313
864691135994896810,6,5.64548893,0.42110756
864691135994896810,7,6.42272566,0.72439063
864691136237473596,0,8.22315822,0.47437172
864691136237473596,1,16.85629275,0.8564557
864691136237473596,2,9.03679385,0.46441828
864691136237473596,3,7.8157033,0.53882414
864691136237473596,4,4.90710339,0.31470976
864691136237473596,5,2.61220628,0.20918487
864691136237473596,6,3.85136787,0.28471799
864691136237473596,7,6.45841585,0.3655313
864691135877951571,0,1.17975695,0.10978094
864691135877951571,1,1.08441777,0.09450046
864691135877951571,2,1.87535043,0.17268473
864691135877951571,3,1.26260243,0.12472968
864691135877951571,4,0.65402004,0.06688344
864691135877951571,5,1.52858094,0.15731688
864691135877951571,6,2.26974552,0.23756232
864691135877951571,7,2.94486508,0.32267807
864691136239108156,0,3.10916825,0.24096517
864691136239108156,1,3.23619697,0.25454685
864691136239108156,2,2.48534533,0.20856312
864691136239108156,3,1.82055738,0.14897011
864691136239108156,4,1.52353674,0.1205786
864691136239108156,5,0.56776257,0.07753717
864691136239108156,6,1.30036041,0.11413119
864691136239108156,7,1.6103319,0.14184195
864691135994596010,0,1.63282025,0.2164464
864691135994596010,1,3.85848406,0.79193279
864691135994596010,2,4.24115239,0.70442474
864691135994596010,3,3.26692867,0.44953623
864691135994596010,4,2.78097264,0.37078752
864691135994596010,5,1.61488605,0.17919275
864691135994596010,6,1.82403038,0.2152997
864691135994596010,7,2.98595223,0.30680555
864691136066914968,0,13.8589388,1.11288964
864691136066914968,1,7.58616169,0.5611787
864691136066914968,2,6.04099384,0.64027347
864691136066914968,3,4.6293444,0.47978847
864691136066914968,4,3.66738987,0.43516089
864691136066914968,5,3.95155795,0.34295144
864691136066914968,6,7.66142733,0.69368701
864691136066914968,7,9.05450775,0.75384541
864691135876688467,0,3.23371507,0.22795645
864691135876688467,1,1.70032738,0.12323967
864691135876688467,2,1.60255315,0.13516372
864691135876688467,3,3.16237864,0.16687817
864691135876688467,4,5.62015085,0.2621447
864691135876688467,5,6.50997164,0.35093798
864691135876688467,6,10.50370687,0.4601633
864691135876688467,7,6.98295903,0.37337157
864691135684747447,0,5.05362147,0.33179098
864691135684747447,1,5.31145373,0.29070377
864691135684747447,2,4.44727874,0.23804146
864691135684747447,3,3.32884718,0.20394388
864691135684747447,4,4.17208734,0.26482484
864691135684747447,5,3.59472642,0.24135281
864691135684747447,6,4.67259423,0.3170815
864691135684747447,7,2.92885599,0.21892216
864691135781368656,0,19.82175755,1.39039453
864691135781368656,1,29.15163866,2.06233121
864691135781368656,2,47.38598758,2.50794506
864691135781368656,3,66.80759521,3.12679026
864691135781368656,4,41.81030225,2.16946127
864691135781368656,5,41.6467113,2.16158445
864691135781368656,6,44.64747975,2.54738988
864691135781368656,7,31.49206624,2.0204049
864691136310533978,0,6.1854462,0.57541048
864691136310533978,1,4.2340622,0.6826705
864691136310533978,2,1.41856472,0.1299719
864691136310533978,3,2.62216726,0.36586403
864691136310533978,4,1.47061482,0.171383
864691136310533978,5,2.43626174,0.3023774
864691136310533978,6,5.63136389,0.89414778
864691136310533978,7,12.67781929,1.29655892
864691136001198216,0,1.67324185,0.16271817
864691136001198216,1,2.1948091,0.15769
864691136001198216,2,2.60456622,0.19094556
864691136001198216,3,3.01029983,0.2926636
864691136001198216,4,3.18235216,0.20675041
864691136001198216,5,2.39063994,0.1885827
864691136001198216,6,1.78289472,0.14225386
864691136001198216,7,1.61965777,0.12717993
