pre_pt_root_id,post_pt_root_id,syn_volume
864691135591944203,864691135810708172,216
864691135591944203,864691135816241487,10700
864691135591944203,864691135855890478,1352
864691135591944203,864691135857326638,6056
864691135591944203,864691135867653142,1908
864691135591944203,864691135868626454,1824
864691135591944203,864691135916029542,3316
864691135591944203,864691135926000142,376
864691135591944203,864691135940051969,4560
864691135591944203,864691135941263782,5228
864691135591944203,864691135946620452,6008
864691135591944203,864691136042580822,3920
864691135591944203,864691136150075473,4016
864691135591944203,864691136210177980,3376
864691135591944203,864691136227922001,5944
864691135591944203,864691136330599146,3548
864691135591944203,864691136363241698,9004
864691135591944203,864691136389673744,5576
864691135591944203,864691136418968215,6808
864691135591944203,864691136419277719,4184
864691135591944203,864691136419355287,2744
864691135591944203,864691136424252463,24420
864691135591944203,864691136974474012,6820
864691135591944203,864691136991328917,9676
864691135594721579,864691135367610361,1668
864691135594721579,864691135584629880,1860
864691135594721579,864691135692723391,3308
864691135594721579,864691135693657279,2656
864691135594721579,864691135777007533,3316
864691135594774315,864691135510491913,14088
864691135594774315,864691135696936858,1668
864691135594774315,864691135801213026,11280
864691135594774315,864691136066285208,4008
864691135594774315,864691136238392892,10700
864691135594818603,864691135463802174,3508
864691135594982187,864691135101289504,6488
864691135594982187,864691135684339186,12900
864691135594982187,864691135801213026,6848
864691135594982187,864691135868626454,3872
864691135594982187,864691135941130662,6240
864691135594982187,864691135941359105,6228
864691135594982187,864691136100745077,10244
864691135594982187,864691136118659608,3496
864691135595037739,864691135518352522,4088
864691135595037739,864691135810708172,5004
864691135595037739,864691136991328917,4180
864691135595173675,864691135101172768,3448
864691135595173675,864691135954957576,2904
864691135610849031,864691135375633481,3180
864691135610849031,864691135454796906,2816
864691135610849031,864691135569760748,560
864691135610849031,864691135610849031,19716
864691135610849031,864691135692723391,3864
864691135610849031,864691135954957576,3528
864691135610877191,864691135455599722,4596
864691135610877191,864691135659226754,2376
864691135610877191,864691135684339186,2128
864691135610877191,864691135890037385,2748
864691135611019015,864691135101172768,3188
864691135611019015,864691135101289504,3868
864691135611019015,864691135565686295,1464
864691135611140359,864691135616675177,7840
864691135611140359,864691135855890478,12124
864691135611140359,864691136042580822,3216
864691135611140359,864691136618222811,6216
864691135611140359,864691136911099502,720
864691135611141383,864691135195183658,7700
864691135611141383,864691135210934208,2080
864691135611141383,864691135463076414,5908
864691135611141383,864691135565686295,4256
864691135611141383,864691135801213026,3156
864691135611141383,864691135859498088,2012
864691135611141383,864691135939008565,11860
864691135611141383,864691136031650491,3380
864691135611141383,864691136380635093,2084
864691135611141383,864691136601960657,4720
864691135611141383,864691136710400374,7948
864691135614771147,864691135510820816,26236
864691135614771147,864691135569464812,5308
864691135614771147,864691135586511740,824
864691135614771147,864691135687864032,4348
864691135614771147,864691135693709503,29616
864691135614771147,864691135700498722,3868
864691135614771147,864691135855890478,2428
864691135614771147,864691136042580822,4884
864691135614771147,864691136371499656,5260
864691135614771147,864691136389673744,13788
864691135615585739,864691135375633481,3300
864691135615585739,864691135696936858,13416
864691135615585739,864691136106407641,2348
864691135615585739,864691136363241698,2512
864691135617364585,864691135801213026,1728
864691135617364585,864691135868626454,3068
864691135617551721,864691134885864186,1516
864691135617551721,864691134918853642,2544
864691135617551721,864691134948165628,14164
864691135617551721,864691135013930902,4388
864691135617551721,864691135082583287,8836
864691135617551721,864691135101289504,61588
864691135617551721,864691135156142692,8620
864691135617551721,864691135336156649,13636
864691135617551721,864691135342957489,37804
864691135617551721,864691135375633481,7980
864691135617551721,864691135394375925,3000
864691135617551721,864691135395016437,8272
864691135617551721,864691135395096821,18240
864691135617551721,864691135499204883,6172
864691135617551721,864691135510491913,19348
864691135617551721,864691135518374538,1316
864691135617551721,864691135518519434,10356
864691135617551721,864691135565573143,3672
864691135617551721,864691135565629015,7416
864691135617551721,864691135565686295,10388
864691135617551721,864691135566087703,11920
864691135617551721,864691135570037126,14536
864691135617551721,864691135585983612,13532
864691135617551721,864691135586511740,9628
864691135617551721,864691135593939755,4060
864691135617551721,864691135700498722,22620
864691135617551721,864691135718815793,6272
864691135617551721,864691135760233038,696
864691135617551721,864691135763431478,6756
864691135617551721,864691135772261115,2624
864691135617551721,864691135777007533,3320
864691135617551721,864691135777634912,3796
864691135617551721,864691135786427332,20084
864691135617551721,864691135801170018,5152
864691135617551721,864691135801213026,11160
864691135617551721,864691135810708172,8992
864691135617551721,864691135816241487,7336
864691135617551721,864691135855890478,3412
864691135617551721,864691135857326638,17132
864691135617551721,864691135859498088,16700
864691135617551721,864691135865122174,2468
864691135617551721,864691135867653142,10008
864691135617551721,864691135868626454,59292
864691135617551721,864691135875065230,1344
864691135617551721,864691135915689318,4188
864691135617551721,864691135916029542,2188
864691135617551721,864691135939008565,960
864691135617551721,864691135940051969,15812
864691135617551721,864691135940471041,3604
864691135617551721,864691135975998531,4684
864691135617551721,864691136009466284,41520
864691135617551721,864691136042580822,1704
864691135617551721,864691136100745077,15680
864691135617551721,864691136150075473,6940
864691135617551721,864691136273756350,1328
864691135617551721,864691136330599146,1144
864691135617551721,864691136363241698,15588
864691135617551721,864691136419277719,996
864691135617551721,864691136424252463,26080
864691135617551721,864691136451820543,3196
864691135617551721,864691136925565258,9736
864691135617551721,864691136991328917,37616
864691135617566057,864691135865122174,1776
864691135617566057,864691135875065230,9820
864691135617640041,864691135342957489,4108
864691135617640041,864691135375633481,2148
864691135617640041,864691135510820816,3224
864691135617640041,864691135810708172,25364
864691135619294351,864691136042580822,5912
864691135619317391,864691135585983612,5036
864691135619317391,864691135868626454,4624
864691135619317391,864691135889703817,24420
864691135619317391,864691136691745654,3412
864691135640325435,864691136663049950,3844
864691135640398651,864691135867544598,428
864691135640398651,864691136391169407,480
864691135645874159,864691135257031855,3012
864691135645874159,864691135375633481,21504
864691135645874159,864691135386632833,1216
864691135645874159,864691135395096821,2016
864691135645874159,864691135565573143,5412
864691135645874159,864691135685844919,12636
864691135645874159,864691135696936858,1836
864691135645874159,864691135941263782,588
864691135645874159,864691135975998531,7788
864691135645874159,864691136194825430,2276
864691135645874159,864691136419277719,18760
864691135655390658,864691135375633481,6336
864691135655390658,864691135447628372,6048
864691135655390658,864691135685844919,40840
864691135655472066,864691135014480630,20072
864691135655526082,864691135575533086,24764
864691135655526082,864691135868626454,3048
864691135655610562,864691135013930902,3092
864691135655610562,864691135135778073,12736
864691135655610562,864691135397535009,15308
864691135655610562,864691135441355080,16304
864691135655610562,864691135492423143,8356
864691135655610562,864691135510491913,2552
864691135655610562,864691135566087703,9576
864691135655610562,864691135585436284,564
864691135655610562,864691135585983612,7160
864691135655610562,864691135586511740,4104
864691135655610562,864691135593939755,6456
864691135655610562,864691135645367535,4268
864691135655610562,864691135700227874,176
864691135655610562,864691135737484164,7692
864691135655610562,864691135760233038,9704
864691135655610562,864691135763431478,3032
864691135655610562,864691135801170018,1552
864691135655610562,864691135816241487,11360
864691135655610562,864691135865122174,3956
864691135655610562,864691135868626454,12576
864691135655610562,864691136137371261,20576
864691135655610562,864691136388660087,2336
864691135655615426,864691135475694656,1064
864691135655668930,864691135211205824,19636
864691135655668930,864691135341920433,3872
864691135655668930,864691135374614089,4496
864691135655668930,864691135395016437,3492
864691135655668930,864691135502590786,3572
864691135655668930,864691135509129225,15920
864691135655668930,864691135565686295,2204
864691135655668930,864691135616675177,2848
864691135655668930,864691135693709503,18744
