pt_root_id,cell_type,tuning_type,layer,position_original,axon_proof,dendr_proof,pref_ori,osi
864691135995181994,exc,not_selective,L4,[257344 150992  20122],non,non,15.0,0.28615114
864691135661442800,exc,not_selective,L4,[207904 173872  23122],non,non,4.0,0.81124586
864691135661427696,exc,not_selective,L4,[236960 153872  19195],non,non,7.0,0.6024365
864691135859575144,exc,not_selective,L4,[210384 156480  22595],non,non,1.0,0.42694223
864691135661422064,exc,not_selective,L4,[246160 156240  21228],non,non,9.0,0.32366267
864691135661410544,exc,not_selective,L4,[185088 157776  15691],non,non,4.0,0.3322917
864691135661404400,exc,not_selective,L4,[235104 156256  22316],non,non,10.0,0.2300811
864691136052035059,exc,not_selective,L4,[173968 172672  22530],clean,clean,1.0,0.555868
864691135700566050,exc,not_selective,L4,[176432 160720  20930],clean,clean,11.0,0.4010846
864691136123686438,exc,not_selective,L4,[157296 161568  15532],non,non,15.0,0.38896224
864691135661390320,exc,not_selective,L4,[151248 162192  18559],non,non,5.0,0.44617936
864691136056351960,exc,not_selective,L4,[261312 150592  20954],non,non,5.0,0.5498123
864691136273753790,exc,not_selective,L4,[149424 169200  16793],non,non,0.0,0.3991986
864691136267183860,exc,not_selective,L4,[240880 161200  26500],non,non,9.0,0.09178346
864691135700408866,exc,not_selective,L4,[238336 163488  26304],non,non,9.0,0.56481916
864691135867654678,exc,not_selective,L4,[272608 159568  17855],non,non,15.0,0.3702293
864691135700407074,exc,not_selective,L4,[232416 152000  16264],non,non,2.0,0.5264964
864691136105988313,exc,not_selective,L4,[253296 149280  23200],non,non,8.0,0.18309306
864691135687826400,exc,not_selective,L4,[270976 159136  17126],non,non,0.0,0.68827397
864691135975613295,exc,not_selective,L4,[149632 171872  21372],non,non,13.0,0.047220424
864691136236737295,exc,not_selective,L4,[158896 172528  22149],non,non,4.0,0.4714882
864691135975469423,exc,not_selective,L4,[145696 160656  18666],non,non,8.0,0.63369524
864691135687659744,exc,not_selective,L4,[163392 165488  26184],non,non,6.0,0.6872505
864691136266762740,exc,not_selective,L4,[186128 166992  17904],non,non,6.0,0.7915648
864691135687323616,exc,not_selective,L4,[183616 156496  26643],non,non,3.0,0.18505831
864691135696673434,exc,not_selective,L4,[228576 160832  23787],non,non,15.0,0.3064325
864691135874501774,exc,not_selective,L4,[237216 163456  23863],non,non,7.0,0.36527872
864691136041267592,exc,not_selective,L4,[227552 154416  21721],non,non,9.0,0.19922772
864691135685289655,exc,not_selective,L4,[187728 161520  20934],clean,clean,2.0,0.7394433
864691135989307392,exc,not_selective,L4,[237104 165952  19499],non,non,5.0,0.3160109
864691135856489774,exc,not_selective,L4,[248416 160832  20437],non,non,4.0,0.5796326
864691136236727567,exc,not_selective,L4,[238016 150880  17819],non,non,7.0,0.36500615
864691135697891349,exc,not_selective,L4,[255568 154512  19935],non,non,9.0,0.40773636
864691135975037039,exc,not_selective,L4,[194784 163840  22070],non,non,15.0,0.50423163
864691135857028654,exc,not_selective,L4,[195088 162368  19534],non,non,9.0,0.60156137
864691136267162868,exc,not_selective,L4,[230624 166176  20415],non,non,10.0,0.26330882
864691136236686095,exc,not_selective,L4,[209008 152640  15244],non,non,0.0,0.015415304
864691135874460558,exc,not_selective,L4,[268688 149136  18774],non,non,0.0,0.2526505
864691135684945335,exc,not_selective,L4,[164720 156240  25202],non,non,4.0,0.4332116
864691135874389902,exc,not_selective,L4,[180496 161984  18965],non,non,8.0,0.51703817
864691135684864695,exc,not_selective,L4,[131856 164112  21461],non,non,2.0,0.8120873
864691135693610431,exc,not_selective,L4,[271856 152352  19659],non,non,5.0,0.76921505
864691135992215489,exc,not_selective,L4,[244400 154912  26423],non,non,5.0,0.42154813
864691135658963586,exc,not_selective,L4,[224832 150912  23252],non,non,14.0,0.39066988
864691135910597801,exc,not_selective,L4,[226400 171168  24129],non,non,2.0,0.28055763
864691135658297986,exc,not_selective,L4,[217952 166864  18295],non,non,7.0,0.03689926
864691136009504430,exc,not_selective,L4,[197200 174112  22173],non,non,13.0,0.08317599
864691135615225291,exc,not_selective,L4,[203312 158256  17754],non,non,9.0,0.21881817
864691136009570734,exc,not_selective,L4,[205776 160528  19715],non,non,6.0,0.49282262
864691136011444899,exc,not_selective,L4,[191600 155904  23258],non,non,11.0,0.35677952
864691135614842827,exc,not_selective,L4,[136400 170640  17951],non,non,6.0,0.5299939
864691135614615755,exc,not_selective,L4,[230816 162192  25400],non,non,2.0,0.27664763
864691136011739043,exc,not_selective,L4,[229232 157696  16163],non,non,7.0,0.24908067
864691136020903160,exc,not_selective,L4,[242640 149808  18818],non,non,14.0,0.36458203
864691135865472988,exc,not_selective,L4,[206672 173568  23613],non,non,0.0,0.34183162
864691135610499847,exc,not_selective,L4,[140176 165920  15919],non,non,7.0,0.5372757
864691136021082104,exc,not_selective,L4,[255744 155360  15889],non,non,15.0,0.2842613
864691136032565947,exc,not_selective,L4,[205760 164336  17984],non,non,12.0,0.20532389
864691135610389511,exc,not_selective,L4,[192832 155472  16261],non,non,9.0,0.43417892
864691136021279736,exc,not_selective,L4,[224512 156688  22440],non,non,0.0,0.07741858
864691136021293048,exc,not_selective,L4,[140704 177424  15149],non,non,12.0,0.48925728
864691135610344455,exc,not_selective,L4,[236384 153392  24706],non,non,14.0,0.22251531
864691136310577242,exc,not_selective,L4,[268352 148736  14980],non,non,8.0,0.28377077
864691135590802955,exc,not_selective,L4,[160448 170416  23847],non,non,5.0,0.490235
864691136032337595,exc,not_selective,L4,[205760 165024  22927],non,non,3.0,0.8237142
864691135590929675,exc,not_selective,L4,[237136 170096  23043],non,non,0.0,0.31478518
864691135866128261,exc,not_selective,L4,[235664 168448  20383],non,non,4.0,0.34402394
864691136024806201,exc,not_selective,L4,[260608 165520  20363],non,non,10.0,0.31667542
864691135866367254,exc,not_selective,L4,[149264 158416  24134],non,non,11.0,0.36568293
864691136106802393,exc,not_selective,L4,[208448 171392  16313],non,non,13.0,0.3877404
864691135591350283,exc,not_selective,L4,[187952 168768  20517],clean,clean,12.0,0.09364455
864691135593522475,exc,not_selective,L4,[182128 163968  25243],non,non,1.0,0.28453135
864691135593526059,exc,not_selective,L4,[237168 170336  25168],non,non,11.0,0.34554926
864691136024608057,exc,not_selective,L4,[235440 152496  19766],non,non,3.0,0.23631509
864691135594384683,exc,not_selective,L4,[139680 168048  19026],non,non,4.0,0.32483384
864691136023889209,exc,not_selective,L4,[168096 161952  21503],extended,extended,12.0,0.8635665
864691135596801603,exc,not_selective,L4,[231296 153952  20560],non,non,5.0,0.46631765
864691135865630940,exc,not_selective,L4,[176656 177104  17972],non,non,8.0,0.35179806
864691135658689922,exc,not_selective,L4,[158064 170048  21303],non,non,7.0,0.62113905
864691135615246795,exc,not_selective,L4,[160288 168448  25118],non,non,3.0,0.3234752
864691135616668777,exc,not_selective,L4,[235008 165584  24587],non,non,7.0,0.41231546
864691135658229122,exc,not_selective,L4,[234848 153248  22621],non,non,12.0,0.38016376
864691135995494058,exc,not_selective,L4,[143200 171440  17971],non,non,15.0,0.785839
864691136004760522,exc,not_selective,L4,[217808 164800  25579],non,non,8.0,0.323065
864691136005636554,exc,not_selective,L4,[249184 153328  21247],non,non,4.0,0.23452707
864691135654692034,exc,not_selective,L4,[172976 171808  25757],non,non,6.0,0.49542242
864691136057103576,exc,not_selective,L4,[215808 159104  26544],non,non,13.0,0.6254913
864691136287023299,exc,not_selective,L4,[235392 157552  19787],non,non,11.0,0.49493572
864691136040137726,exc,not_selective,L4,[130736 167744  18908],non,non,4.0,0.59309417
864691136287477187,exc,not_selective,L4,[251824 168992  24772],non,non,10.0,0.19119027
864691135645484015,exc,not_selective,L4,[135504 169616  22986],non,non,9.0,0.24776208
864691135645433071,exc,not_selective,L4,[258832 161168  17754],non,non,3.0,0.5116794
864691135644885743,exc,not_selective,L4,[260064 156976  20808],non,non,9.0,0.5130005
864691135867504918,exc,not_selective,L4,[150832 164592  17576],non,non,5.0,0.4281797
864691136040050686,exc,not_selective,L4,[239072 152096  26025],non,non,15.0,0.19405013
864691135640039227,exc,not_selective,L4,[192096 170848  16977],non,non,9.0,0.3564113
864691136287508419,exc,not_selective,L4,[208960 157136  18158],non,non,3.0,0.83179
864691135639785019,exc,not_selective,L4,[206976 173728  22675],non,non,6.0,0.43781152
864691136009343150,exc,not_selective,L4,[218752 163824  25393],non,non,9.0,0.24303441
864691136009286574,exc,not_selective,L4,[158256 164624  25549],non,non,6.0,0.08610423
864691135616840553,exc,not_selective,L4,[196224 163840  22211],non,non,12.0,0.31078643
864691135616885865,exc,not_selective,L4,[255504 169840  23520],non,non,14.0,0.24037166
864691135616890729,exc,not_selective,L4,[257744 160496  22984],non,non,3.0,0.17752983
864691136109466040,exc,not_selective,L4,[124160 165120  17363],non,non,15.0,0.13436465
864691136108715960,exc,not_selective,L4,[253552 161696  22994],non,non,15.0,0.2309912
864691136296737819,exc,not_selective,L4,[156640 161616  24668],non,non,6.0,0.37650087
864691135866595973,exc,not_selective,L4,[261424 152640  16211],non,non,12.0,0.20621842
864691136009260204,exc,not_selective,L4,[192896 161248  15223],non,non,8.0,0.25762156
864691135618901903,exc,not_selective,L4,[187168 165344  18494],non,non,9.0,0.107229464
864691135639006523,exc,not_selective,L4,[251824 164048  18471],non,non,13.0,0.3634895
864691136287509699,exc,not_selective,L4,[270752 161152  21056],non,non,7.0,0.19585629
864691135639702587,exc,not_selective,L4,[241760 156064  16899],non,non,13.0,0.05920553
864691136106515929,exc,not_selective,L4,[134608 172560  17897],non,non,5.0,0.43988073
864691136040435198,exc,not_selective,L4,[214000 155584  25115],non,non,12.0,0.23771144
864691135954806280,exc,not_selective,L4,[246848 158560  19365],non,non,4.0,0.61529624
864691135848577374,exc,not_selective,L4,[139024 169568  15315],non,non,12.0,0.6628431
864691135927366868,exc,not_selective,L4,[225120 157552  27028],non,non,4.0,0.06756957
864691135927185876,exc,not_selective,L4,[226976 165536  20829],non,non,12.0,0.36415496
864691135927120340,exc,not_selective,L4,[167680 161136  18555],non,non,13.0,0.15663135
864691136100932725,exc,not_selective,L4,[234096 154368  25331],non,non,10.0,0.38190526
864691136089606455,exc,not_selective,L4,[229120 163376  17633],non,non,3.0,0.55925065
864691136134912907,exc,not_selective,L4,[222336 151424  17176],non,non,2.0,0.1693669
864691136085290092,exc,not_selective,L4,[199440 160112  21834],non,non,9.0,0.3245682
864691136135263371,exc,not_selective,L4,[246560 156720  24719],non,non,9.0,0.40700907
864691135755538386,exc,not_selective,L4,[239264 151408  16856],non,non,5.0,0.5380315
864691136100919157,exc,not_selective,L4,[162400 178400  21308],non,non,7.0,0.5484395
864691135926447886,exc,not_selective,L4,[225584 155008  20483],non,non,9.0,0.088557094
864691135889465737,exc,not_selective,L4,[224320 162688  17821],non,non,8.0,0.064462356
864691136090102327,exc,not_selective,L4,[253296 160496  22114],non,non,8.0,0.3745505
864691135755978194,exc,not_selective,L4,[192304 157696  21191],clean,clean,13.0,0.49149102
864691135926785550,exc,not_selective,L4,[214448 166000  21225],non,non,14.0,0.58001685
864691135926136078,exc,not_selective,L4,[196464 164704  22808],non,non,6.0,0.3977712
864691136194912844,exc,not_selective,L4,[158784 170928  20839],non,non,4.0,0.59527075
864691135937687044,exc,not_selective,L4,[280016 166832  17673],non,non,14.0,0.15387386
864691135889236873,exc,not_selective,L4,[151520 169120  16334],non,non,11.0,0.43177816
864691136194967884,exc,not_selective,L4,[251920 156384  25046],non,non,1.0,0.53562206
864691136194944076,exc,not_selective,L4,[216624 165568  22934],non,non,2.0,0.257615
864691135808126749,exc,not_selective,L4,[238800 163632  17632],non,non,8.0,0.30711454
864691135940369830,exc,not_selective,L4,[259600 150800  16659],non,non,13.0,0.03741439
864691135741175403,exc,not_selective,L4,[148832 165936  16487],non,non,10.0,0.7562169
864691136124622886,exc,not_selective,L4,[125168 166688  17467],non,non,15.0,0.020132026
864691135940325798,exc,not_selective,L4,[241936 155264  16646],non,non,8.0,0.35772347
864691136085266796,exc,not_selective,L4,[218848 171776  23232],non,non,4.0,0.038543247
864691135749099305,exc,not_selective,L4,[237920 161488  22732],non,non,9.0,0.5806404
864691135938329653,exc,not_selective,L4,[149888 157744  20718],non,non,11.0,0.040300794
864691135807935517,exc,not_selective,L4,[158096 169776  20408],non,non,15.0,0.77836597
864691135938169348,exc,not_selective,L4,[221376 172160  18654],non,non,10.0,0.27043957
864691135937997316,exc,not_selective,L4,[231424 152672  22145],non,non,13.0,0.40227237
864691135741215595,exc,not_selective,L4,[252832 154192  17315],non,non,9.0,0.32188025
864691135759141454,exc,not_selective,L4,[153008 174128  16712],non,non,4.0,0.48484492
864691136194766294,exc,not_selective,L4,[146000 159712  20903],non,non,9.0,0.41090313
864691136194749928,exc,not_selective,L4,[260352 168944  23431],non,non,2.0,0.36599946
864691136136631677,exc,not_selective,L4,[169328 156576  18412],non,non,5.0,0.5808763
864691136136885117,exc,not_selective,L4,[222240 166928  22803],non,non,6.0,0.2768535
864691135776697517,exc,not_selective,L4,[214784 154256  22787],non,non,0.0,0.68798983
864691136090253879,exc,not_selective,L4,[161984 158528  18885],non,non,3.0,0.74013203
864691135785246148,exc,not_selective,L4,[139792 171984  16926],non,non,12.0,0.6274701
864691136091843252,exc,not_selective,L4,[133600 159264  15874],non,non,12.0,0.568028
864691135772730875,exc,not_selective,L4,[192288 163952  22058],clean,clean,12.0,0.18295357
864691135915853926,exc,not_selective,L4,[117648 166656  17103],non,non,3.0,0.3094338
864691135781828176,exc,not_selective,L4,[211984 158608  17976],non,non,7.0,0.00044057745
864691136137381501,exc,not_selective,L4,[214368 162832  20078],non,non,1.0,0.36578953
864691136137244797,exc,not_selective,L4,[219344 160768  18029],non,non,11.0,0.5331202
